#t(fs) C1F2 C1F3 C1F4 C1C5 C1H6 C1C7 C1H8 C1F9 F2F3 F2F4 F2C5 F2H6 F2C7 F2H8 F2F9 F3F4 F3C5 F3H6 F3C7 F3H8 F3F9 F4C5 F4H6 F4C7 F4H8 F4F9 C5H6 C5C7 C5H8 C5F9 H6C7 H6H8 H6F9 C7H8 C7F9 H8F9(ang.)
25.882230 1.3378646390 1.3066845973 1.3729643991 1.5538169341 2.2686581400 2.4303191120 3.4042026413 3.8231412213 2.1070014547 2.1691352630 2.5635252863 3.0777283245 3.2742345888 4.4046137717 4.6053255485 2.1729095200 2.3113206295 3.3449468718 2.6522291530 3.1014948233 4.1574082203 2.3028526697 2.3230541594 3.4586104037 4.2936762038 4.6818697110 1.3522587122 1.3022004686 2.4867318228 2.3962012051 2.4938052783 3.6239886785 3.0474117142 1.4720033938 1.5185769029 1.9644656020
26.124120 1.3366772550 1.3060329105 1.3702352507 1.5536109123 2.2894061575 2.4347734035 3.3950698704 3.8255723379 2.1042712400 2.1663677675 2.5616177465 3.0919908936 3.2751623187 4.3942142316 4.6045257368 2.1725734083 2.3088140633 3.3682265134 2.6525971800 3.0899183661 4.1581269731 2.3025296673 2.3337432033 3.4625924074 4.2832018704 4.6837433687 1.3807173277 1.3062127590 2.4781058435 2.3979419926 2.5233312199 3.6418762840 3.0648566119 1.4654501684 1.5189119699 1.9719629053
26.366010 1.3354668918 1.3054378909 1.3673509243 1.5534120762 2.3087085523 2.4397149011 3.3845736852 3.8280203562 2.1015563835 2.1635435903 2.5595913291 3.1053051943 3.2764552589 4.3822782488 4.6036096638 2.1722201634 2.3064265316 3.3897154206 2.6532170411 3.0770847290 4.1587802882 2.3019920298 2.3440958253 3.4668992778 4.2714127567 4.6855145054 1.4066133190 1.3108945233 2.4684237430 2.3998051454 2.5510029540 3.6565214483 3.0807162531 1.4572915786 1.5189410532 1.9791059091
26.607900 1.3342684614 1.3049094229 1.3643505292 1.5531671974 2.3265270821 2.4451352955 3.3724326854 3.8304560727 2.0988642888 2.1607036428 2.5574357060 3.1176735084 3.2781448908 4.3685314441 4.6025816109 2.1718708593 2.3041386979 3.4094123239 2.6541107926 3.0628389320 4.1593694554 2.3012640692 2.3540933799 3.4715758330 4.2581194879 4.6872182736 1.4299598295 1.3162482639 2.4573758515 2.4018032010 2.5767963972 3.6676113462 3.0949398693 1.4471794180 1.5186445680 1.9856617362
26.849790 1.3330890802 1.3044620165 1.3612199624 1.5528286219 2.3428869266 2.4510205419 3.3584400025 3.8328454923 2.0961972073 2.1578277783 2.5551165738 3.1290837082 3.2802318214 4.3527559818 4.6014205408 2.1715199999 2.3019376486 3.4274022836 2.6552974100 3.0470811072 4.1598889622 2.3003112013 2.3637224694 3.4766033159 4.2431503608 4.6888234807 1.4508529677 1.3222722858 2.4447298940 2.4039399418 2.6007622072 3.6750055866 3.1075284911 1.4348576776 1.5180021417 1.9914352202
27.091680 1.3319639849 1.3040928900 1.3579713245 1.5523637337 2.3578466776 2.4573486818 3.3426481724 3.8351696467 2.0935649795 2.1549257452 2.5526462293 3.1395456816 3.2827311729 4.3350289877 4.6001496803 2.1711717668 2.2998097425 3.4438051690 2.6567908530 3.0298789516 4.1603374457 2.2991331872 2.3730146069 3.4819864841 4.2266010739 4.6903398639 1.4694393105 1.3289535646 2.4305592575 2.4062247576 2.6229963236 3.6789396464 3.1185484292 1.4204199575 1.5170055270 1.9964472919
27.333570 1.3308867641 1.3038156898 1.3546168205 1.5517634255 2.3714877787 2.4640954463 3.3252147292 3.8374096555 2.0909771780 2.1519983315 2.5500037763 3.1490170631 3.2856035574 4.3154918653 4.5987396198 2.1708441051 2.2977615915 3.4587820821 2.6586065680 3.0113473198 4.1607115109 2.2977386912 2.3820149860 3.4877131839 4.2086455588 4.6917594730 1.4859004243 1.3362526555 2.4150547260 2.4086412821 2.6436117895 3.6798228397 3.1280854770 1.4041189822 1.5156431983 2.0008311323
27.575460 1.3298749168 1.3036176022 1.3511753483 1.5510259942 2.3839997146 2.4712494518 3.3061931805 3.8395687170 2.0884340446 2.1490656649 2.5472057876 3.1576122274 3.2888591956 4.2941994588 4.5972128556 2.1705363324 2.2957751433 3.4725643911 2.6607493947 2.9915265088 4.1610156531 2.2961610257 2.3908119123 3.4937873873 4.1893730090 4.6931036537 1.5005528090 1.3441211786 2.3982721487 2.4111787875 2.6628476400 3.6780354183 3.1363246173 1.3860530781 1.5139185538 2.0046582518
27.817350 1.3289270154 1.3035015015 1.3476316096 1.5501525801 2.3956489144 2.4787552541 3.2854311005 3.8416420641 2.0859372434 2.1461075539 2.5442507511 3.1655586109 3.2924615183 4.2709760417 4.5955690276 2.1702316380 2.2938414067 3.4854423628 2.6631729136 2.9703220572 4.1612537289 2.2944145650 2.3994946182 3.5001387777 4.1686580306 4.6943578850 1.5137826495 1.3524727837 2.3800156311 2.4138093069 2.6809951928 3.6737331849 3.1434793687 1.3660488556 1.5118820356 2.0078474093
28.059240 1.3280315011 1.3035031931 1.3440130456 1.5491352118 2.4067467444 2.4866069044 3.2627655842 3.8436218390 2.0835089899 2.1431444743 2.5411208854 3.1731725289 3.2964131395 4.2456360401 4.5937968929 2.1699627447 2.2919776744 3.4977524832 2.6658824105 2.9476603753 4.1614407622 2.2925209030 2.4081631691 3.5067729689 4.1463686900 4.6955278857 1.5259862735 1.3612908290 2.3600667045 2.4165206335 2.6984137165 3.6670008949 3.1497853726 1.3438735142 1.5095451108 2.0102705188
28.301130 1.3271850265 1.3036084869 1.3403405377 1.5479625372 2.4173770633 2.4948037518 3.2382860422 3.8454867206 2.0811370162 2.1401765847 2.5378182697 3.1805942404 3.3007362441 4.2182847061 4.5918954246 2.1697151798 2.2901724019 3.5095391520 2.6688798647 2.9236597832 4.1615586336 2.2904867211 2.4168248533 3.5137077876 4.1225948114 4.6966153234 1.5372449328 1.3705902361 2.3385001980 2.4193078544 2.7151891269 3.6579134756 3.1552878433 1.3196149834 1.5068929316 2.0119424000
28.543020 1.3263907164 1.3038235382 1.3366248581 1.5466225304 2.4272394330 2.5033035451 3.2123640482 3.8472293197 2.0788245746 2.1372032220 2.5343500043 3.1876157996 3.3054182010 4.1893069175 4.5898836094 2.1694867873 2.2884395602 3.5204672880 2.6721594390 2.8986617276 4.1616161386 2.2883008368 2.4253036668 3.5209050715 4.0976897098 4.6976216919 1.5471652993 1.3803460174 2.3156997262 2.4221841831 2.7309220451 3.6464365227 3.1597379504 1.2936642857 1.5039421646 2.0129811245
28.784910 1.3256589580 1.3041746609 1.3328893734 1.5451075280 2.4358300564 2.5120227780 3.1854319210 3.8488245376 2.0765937251 2.1342448546 2.5307259123 3.1938354178 3.3104038950 4.1591272901 4.5877534162 2.1693048089 2.2868004516 3.5300109399 2.6756836047 2.8730579325 4.1616083447 2.2859831664 2.4333407858 3.5283011733 4.0720959073 4.6985502712 1.5551344822 1.3904734996 2.2920850710 2.4251331106 2.7449577988 3.6323898397 3.1627188360 1.2664322463 1.5007214555 2.0134609079
29.026800 1.3250045215 1.3046470098 1.3291518335 1.5434186245 2.4427959385 2.5208846058 3.1577575481 3.8502912781 2.0744347634 2.1313120171 2.5269699807 3.1989653050 3.3156446406 4.1280247429 4.5855458924 2.1691604786 2.2852450257 3.5377809638 2.6794029695 2.8471129014 4.1615575588 2.2835715956 2.4407559968 3.5358459959 4.0460891067 4.6994499184 1.5607544689 1.4008826847 2.2678833156 2.4281652113 2.7568461928 3.6156068497 3.1639817576 1.2381866173 1.4973003266 2.0134315267
29.268690 1.3244150351 1.3052404577 1.3254064888 1.5415686008 2.4481455996 2.5298676797 3.1294131057 3.8516395124 2.0723470080 2.1283940027 2.5230941938 3.2029853090 3.3211076547 4.0960985313 4.5832693027 2.1690479088 2.2837673938 3.5437896986 2.6833052864 2.8209041924 4.1614700168 2.2810610829 2.4475045682 3.5435082408 4.0196787142 4.7003103895 1.5640817751 1.4115386687 2.2431176300 2.4312732834 2.7666154506 3.5961374553 3.1635734986 1.2090974105 1.4937032132 2.0129619411
29.510580 1.3238766548 1.3059591039 1.3216880888 1.5395684674 2.4521876725 2.5389789951 3.1003554848 3.8528632042 2.0703366490 2.1255122419 2.5191062868 3.2061268560 3.3267650694 4.0633569100 4.5809054535 2.1689924220 2.2823617541 3.5483757086 2.6873995465 2.7944030139 4.1613382640 2.2784794279 2.4537282625 3.5513352780 3.9927717684 4.7011449747 1.5655319841 1.4224516325 2.2177055288 2.4344401808 2.7746679371 3.5742472101 3.1617631638 1.1793228427 1.4899271710 2.0121575257
29.752470 1.3233893473 1.3067844172 1.3179948254 1.5374206934 2.4552470345 2.5482568870 3.0705945564 3.8539612940 2.0684005217 2.1226560126 2.5150254543 3.2086423776 3.3326427962 4.0298847743 4.5784657130 2.1689772236 2.2810095861 3.5518803563 2.6917321082 2.7675909049 4.1611583830 2.2758108485 2.4595767552 3.5593679592 3.9653044480 4.7019404160 1.5655221903 1.4336592091 2.1916777581 2.4376651391 2.7814086959 3.5503288009 3.1588187619 1.1491565433 1.4859352644 2.0112326847
29.994360 1.3229537483 1.3077185119 1.3143400437 1.5351059193 2.4574611472 2.5576734455 3.0402498235 3.8549008637 2.0665465376 2.1198259417 2.5108394918 3.2106188356 3.3387079895 3.9958423439 4.5759219258 2.1690103576 2.2797010319 3.5544649916 2.6963081225 2.7405162493 4.1609125072 2.2730501974 2.4651394405 3.5675975842 3.9373710396 4.7026768022 1.5642337243 1.4451406810 2.1652268074 2.4409327790 2.7869602337 3.5247290411 3.1548165691 1.1190015101 1.4817077989 2.0104270918
30.236250 1.3225979645 1.3087569164 1.3107591641 1.5326006561 2.4587179772 2.5671868170 3.0096544151 3.8556722061 2.0647827262 2.1170516395 2.5065619038 3.2119653255 3.3449641837 3.9615963401 4.5733052298 2.1691099128 2.2784322049 3.5560166832 2.7011359942 2.7133784560 4.1606121470 2.2702153637 2.4703994789 3.5760120035 3.9093295188 4.7033789716 1.5615275726 1.4568458918 2.1388059934 2.4442526067 2.7911070555 3.4977634135 3.1496344852 1.0894076461 1.4772398104 2.0100253007
30.478140 1.3223249062 1.3098865965 1.3072643584 1.5298851934 2.4587342159 2.5767116826 2.9791733698 3.8562627986 2.0630958222 2.1143248035 2.5021706167 3.2124184896 3.3513417979 3.9275088274 4.5706049697 2.1692667495 2.2772033863 3.5562267040 2.7061805939 2.6863856779 4.1602657527 2.2673184075 2.4752462431 3.5845465435 3.8815651933 4.7040647720 1.5570491712 1.4686953794 2.1129227927 2.4476313807 2.7934255390 3.4696039446 3.1430247439 1.0609499067 1.4725615416 2.0103092376
30.720030 1.3221418321 1.3111221509 1.3038695965 1.5269758002 2.4572659245 2.5862120151 2.9491626744 3.8566668619 2.0615077454 2.1116540838 2.4976942872 3.2117970957 3.3578311074 3.8939831790 4.5678399881 2.1695005428 2.2760581245 3.5548243740 2.7114428269 2.6596977041 4.1598822457 2.2643649250 2.4795299004 3.5931653348 3.8543955849 4.7047276477 1.5504598902 1.4806536539 2.0880825200 2.4510580909 2.7935700411 3.4404142728 3.1347796620 1.0342637477 1.4676718436 2.0115979450
30.961920 1.3220392696 1.3124339665 1.3005964499 1.5239150335 2.4541766925 2.5956710527 2.9199543117 3.8568835020 2.0600074160 2.1090606952 2.4931550604 3.2099908099 3.3643902978 3.8614163431 4.5649932055 2.1698018659 2.2750144959 3.5516054612 2.7169046176 2.6334276517 4.1594435214 2.2613841309 2.4831522605 3.6018660451 3.8280701978 4.7053692765 1.5415487747 1.4927053540 2.0647478074 2.4545049078 2.7913578501 3.4104180107 3.1247927646 1.0100545320 1.4625703390 2.0142354503
31.203810 1.3219836469 1.3138098488 1.2974420999 1.5207679976 2.4494384846 2.6051068446 2.8918530936 3.8569444175 2.0585918732 2.1065143495 2.4885830703 3.2069773254 3.3710015792 3.8302059566 4.5620809660 2.1701655968 2.2741124681 3.5464855644 2.7225723247 2.6076450630 4.1589548931 2.2583962913 2.4860449893 3.6106586686 3.8027621060 4.7059958263 1.5302272594 1.5048584609 2.0433407938 2.4579564896 2.7867553397 3.3799003751 3.1130739864 .9890592942 1.4572586695 2.0185813358
31.445700 1.3219560962 1.3152383926 1.2944186114 1.5175974146 2.4430177585 2.6145125044 2.8651707667 3.8568493803 2.0572625896 2.1040457723 2.4840009312 3.2027126206 3.3776083369 3.8007351717 4.5590675061 2.1705964935 2.2733863057 3.5393874969 2.7284377047 2.5824063341 4.1583958227 2.2554286657 2.4881453486 3.6195273941 3.7786608361 4.7065815953 1.5164237397 1.5170793097 2.0242981694 2.4613608236 2.7797088943 3.3492003791 3.0996163556 .9720119350 1.4517222979 2.0249707286
31.687590 1.3219538379 1.3167142339 1.2915190760 1.5144456440 2.4348205369 2.6238436860 2.8402257679 3.8566152053 2.0560254904 2.1016352443 2.4794424119 3.1971071799 3.3841674568 3.7733837389 4.5559726687 2.1710865335 2.2728609524 3.5301878130 2.7344771514 2.5577461921 4.1577757176 2.2525202943 2.4894040460 3.6284253890 3.7560239623 4.7071409493 1.5000177218 1.5292841068 2.0081051480 2.4646927156 2.7700645205 3.3186934960 3.0843909748 .9595855825 1.4459795486 2.0337551862
31.929480 1.3219756178 1.3182276555 1.2887644702 1.5113315729 2.4247162344 2.6330492291 2.8173481706 3.8562457268 2.0548707366 2.0993029645 2.4749235726 3.1900209504 3.3906418257 3.7484920340 4.5528052220 2.1716386970 2.2725420739 3.5187367105 2.7406721051 2.5337095430 4.1570987945 2.2497095156 2.4897721160 3.6373053945 3.7351729883 4.7076894382 1.4808696003 1.5413753006 1.9952743612 2.4679319540 2.7576235608 3.2887918443 3.0673541280 .9523156147 1.4400303139 2.0452235757
32.171370 1.3220209303 1.3198006701 1.2861614457 1.5082614704 2.4126862499 2.6420743306 2.7967530343 3.8557407586 2.0538153514 2.0970398194 2.4704558728 3.1814207694 3.3969992747 3.7262673634 4.5495735008 2.1722672157 2.2724456814 3.5050293862 2.7470129960 2.5102730152 4.1563826493 2.2470299135 2.4892746676 3.6461173101 3.7163393654 4.7082459395 1.4589808607 1.5532528684 1.9861846862 2.4710637179 2.7423086314 3.2599067281 3.0485466547 .9505364134 1.4338749488 2.0596030532
32.413260 1.3221076663 1.3214121528 1.2837293732 1.5052396414 2.3989245139 2.6508927588 2.7784983911 3.8550829939 2.0528544254 2.0948847443 2.4660666709 3.1714722211 3.4032429548 3.7067743110 4.5462809348 2.1729631195 2.2725516901 3.4892527497 2.7534891376 2.4873784746 4.1556100575 2.2444985385 2.4880413230 3.6548344171 3.6995810259 4.7087972862 1.4346007950 1.5648573550 1.9809659136 2.4740594873 2.7243018428 3.2324076697 3.0281398199 .9542975011 1.4274904886 2.0769446986
32.655150 1.3222065413 1.3230737988 1.2814707970 1.5022788785 2.3837816538 2.6595075549 2.7625102382 3.8542790903 2.0519934358 2.0928093070 2.4617383310 3.1604384281 3.4093571594 3.6899131626 4.5429139782 2.1737404300 2.2728628242 3.4717762471 2.7601049280 2.4649486567 4.1547863683 2.2421372128 2.4863026441 3.6634615114 3.6848165668 4.7093508554 1.4081396153 1.5761622409 1.9795156693 2.4769049122 2.7039525839 3.2065475495 3.0063868005 .9634123657 1.4208676432 2.0971654891
32.897040 1.3223153002 1.3247525411 1.2793951710 1.4993944436 2.3677015941 2.6679606239 2.7486404046 3.8533296375 2.0512196972 2.0908231287 2.4574796388 3.1486964707 3.4153799536 3.6755249080 4.5394744120 2.1745862795 2.2733513407 3.4530280470 2.7668758909 2.4429617965 4.1538923890 2.2399604798 2.4843254710 3.6720397618 3.6718866603 4.7098982108 1.3801073742 1.5871865415 1.9815463917 2.4795785483 2.6817318808 3.1824541977 2.9835769780 .9774507413 1.4139737989 2.1199841639
33.138930 1.3224270926 1.3264523019 1.2774880115 1.4966139037 2.3510499910 2.6762626621 2.7367193291 3.8522513014 2.0505512663 2.0889271536 2.4532842743 3.1365389330 3.4212912265 3.6633776874 4.5359470649 2.1755094315 2.2740283388 3.4333821914 2.7737865820 2.4214744097 4.1529318545 2.2379707606 2.4823127206 3.6805611021 3.6606184855 4.7104257874 1.3509124745 1.5979279128 1.9866563470 2.4820653050 2.6580163734 3.1600432038 2.9599471148 .9957438490 1.4068273340 2.1449439928
33.380820 1.3225268432 1.3281354392 1.2757568975 1.4939720808 2.3339971063 2.6844346715 2.7265965971 3.8510398447 2.0499674781 2.0871217035 2.4491585791 3.1240790048 3.4270991217 3.6532487202 4.5323122642 2.1764979465 2.2748911888 3.4129716664 2.7808174846 2.4005991395 4.1518782036 2.2361826751 2.4803634609 3.6890429183 3.6508932266 4.7109149198 1.3207194253 1.6084084071 1.9944456133 2.4843331513 2.6329977476 3.1390285758 2.9355951760 1.0175343345 1.3994273110 2.1715114862
33.622710 1.3226134759 1.3297946787 1.2742001563 1.4915024829 2.3165310039 2.6924614557 2.7181405315 3.8497141381 2.0494815040 2.0853963919 2.4451296282 3.1112929136 3.4328016367 3.6449308774 4.5285906441 2.1775567393 2.2759667341 3.3917566132 2.7879227140 2.3805074872 4.1507415736 2.2346014115 2.4784663654 3.6974658350 3.6426364808 4.7113718046 1.2894716642 1.6186354437 2.0045045763 2.4863826682 2.6066797924 3.1189219306 2.9105430385 1.0419549500 1.3918304317 2.1990878787
33.864600 1.3226793265 1.3314165890 1.2728403186 1.4892263604 2.2985343863 2.7003419242 2.7112448216 3.8482870578 2.0490905300 2.0837721712 2.4412040942 3.0980432975 3.4383974690 3.6382206731 4.5247827098 2.1786975732 2.2772759380 3.3695858856 2.7950764922 2.3613783042 4.1495326433 2.2332321747 2.4765674968 3.7058374837 3.6358258143 4.7118102867 1.2569886070 1.6286390920 2.0164809264 2.4882238641 2.5789718917 3.0992027733 2.8847540803 1.0681870024 1.3840764417 2.2271119905
34.106490 1.3227268822 1.3329764453 1.2716740664 1.4871373632 2.2799157264 2.7080406330 2.7058219050 3.8467363150 2.0487775346 2.0822294120 2.4373889378 3.0842259353 3.4438762453 3.6329494992 4.5208788705 2.1798959999 2.2788128622 3.3463376565 2.8022288405 2.3434031594 4.1482349830 2.2320591624 2.4746484454 3.7141295273 3.6304656412 4.7122158181 1.2231406446 1.6384314480 2.0300537577 2.4898569663 2.5498034394 3.0794351301 2.8581988040 1.0954467862 1.3762014792 2.2550246992
34.348380 1.3227821387 1.3345018684 1.2707220734 1.4851930684 2.2606944740 2.7155558222 2.7017363948 3.8450525004 2.0485697654 2.0807967863 2.4336935194 3.0698689228 3.4492827334 3.6289440358 4.5169106172 2.1811805204 2.2805671888 3.3220498679 2.8093799561 2.3266726174 4.1468622738 2.2310655921 2.4727866638 3.7223614886 3.6265116502 4.7126027819 1.1879500076 1.6480446601 2.0448986010 2.4913141761 2.5191972797 3.0593118335 2.8308921370 1.1231129932 1.3682202642 2.2824153910
34.590270 1.3228510834 1.3359875604 1.2699950703 1.4833405971 2.2410727428 2.7228571343 2.6988432628 3.8432382746 2.0484474339 2.0794768974 2.4300866954 3.0551317673 3.4545942491 3.6260334795 4.5128877716 2.1825429594 2.2824739865 3.2969293819 2.8165009674 2.3112217226 4.1454281076 2.2302590600 2.4712048967 3.7305356608 3.6238833349 4.7130096569 1.1516805056 1.6574507593 2.0606909547 2.4926255523 2.4872922145 3.0387280148 2.8029101728 1.1507556473 1.3601742293 2.3090199155
34.832160 1.3229406813 1.3374397944 1.2694923054 1.4815563574 2.2214171054 2.7299292324 2.6969107369 3.8413041265 2.0484235705 2.0782693199 2.4265566486 3.0403248699 3.4598135717 3.6239998221 4.5088285326 2.1839899528 2.2844798852 3.2713501010 2.8235867106 2.2968134772 4.1439473039 2.2296521417 2.4701852194 3.7386309376 3.6223698962 4.7134467140 1.1147785397 1.6665734132 2.0772016923 2.4937870250 2.4543026259 3.0178713195 2.7743576824 1.1783450952 1.3520737892 2.3349786274
35.074050 1.3230541686 1.3388349956 1.2692360705 1.4797684557 2.2021318918 2.7367657812 2.6959268455 3.8392231668 2.0484786020 2.0771752116 2.4230529536 3.0258402909 3.4649512443 3.6228499409 4.5047220991 2.1855072416 2.2865387910 3.2457223337 2.8306293545 2.2835774391 4.1424176791 2.2291949771 2.4699613651 3.7466751381 3.6219904720 4.7139146879 1.0777346725 1.6754934098 2.0943284606 2.4948497637 2.4206336460 2.9969650010 2.7454280758 1.2056175079 1.3439386135 2.3600901698
35.315940 1.3231897208 1.3402066524 1.2692469996 1.4779211700 2.1836929459 2.7433392215 2.6957219657 3.8369845799 2.0486298663 2.0762040739 2.4195513427 3.0121659559 3.4700142922 3.6223829892 4.5005873969 2.1871118621 2.2886376144 3.2205976771 2.8375776860 2.2717364528 4.1408613154 2.2288600951 2.4707472497 3.7546693412 3.6226603067 4.7144244151 1.0412146474 1.6842632306 2.1115356560 2.4958531706 2.3868592250 2.9759401842 2.7164307182 1.2316502219 1.3358599844 2.3836226231
35.557830 1.3233466987 1.3415171494 1.2695289658 1.4760447223 2.1666797716 2.7496351338 2.6961981826 3.8346392794 2.0488677569 2.0753670722 2.4160549383 2.9998107125 3.4749673729 3.6225563629 4.4964572799 2.1887924076 2.2907288507 3.1966169945 2.8443792086 2.2612721908 4.1392991822 2.2286978986 2.4727329095 3.7626020582 3.6242538925 4.7150122569 1.0061061245 1.6928100278 2.1285790657 2.4967821118 2.3536820563 2.9553032119 2.6878183786 1.2563279712 1.3279175797 2.4055317903
35.799720 1.3235081093 1.3427642389 1.2700681438 1.4741567634 2.1518338753 2.7556571608 2.6972171168 3.8322090393 2.0491985019 2.0746537569 2.4125442018 2.9894091735 3.4797825286 3.6232984583 4.4923315833 2.1905504678 2.2927614759 3.1746556851 2.8510184386 2.2520814358 4.1377381124 2.2287473717 2.4761763511 3.7704562342 3.6265661153 4.7156652203 .9735524510 1.7010392926 2.1452019314 2.4975819536 2.3219409353 2.9357721023 2.6600438107 1.2796762998 1.3201377993 2.4258721728
36.041610 1.3236638882 1.3439255541 1.2708501874 1.4722301685 2.1400038179 2.7613666457 2.6987385998 3.8297224275 2.0496013514 2.0740563642 2.4089666378 2.9816853232 3.4843884328 3.6245909778 4.4882117701 2.1923637689 2.2946377402 3.1557143362 2.8574407912 2.2441414098 4.1361879176 2.2290254044 2.4814421583 3.7781876740 3.6295292755 4.7163981768 .9448373181 1.7088460500 2.1612564844 2.4982463520 2.2924842491 2.9182671835 2.6335120384 1.3016876310 1.3125822182 2.4446745566
36.283500 1.3238188283 1.3450295789 1.2718735049 1.4701820665 2.1320833314 2.7667545707 2.7007609850 3.8271681196 2.0500905080 2.0735644633 2.4052661593 2.9774219792 3.4887938597 3.6264203029 4.4841057489 2.1942488491 2.2962793729 3.1409041551 2.8636531777 2.2374775716 4.1346562070 2.2295051346 2.4889929167 3.7857940569 3.6331839570 4.7172114156 .9212693936 1.7162023595 2.1766582525 2.4987972443 2.2661079015 2.9037680166 2.6084777869 1.3222528442 1.3052478188 2.4618632308
36.525390 1.3240136112 1.3460815555 1.2731685788 1.4678895022 2.1289406319 2.7718226170 2.7033797946 3.8245057898 2.0506707376 2.0732212913 2.4013958363 2.9774143129 3.4930614756 3.6288463615 4.4800269608 2.1962131580 2.2975857373 3.1312968186 2.8696756133 2.2322226414 4.1331269769 2.2301407849 2.4993533243 3.7933100826 3.6377312774 4.7181118788 .9040879453 1.7231433260 2.1914336125 2.4992843026 2.2435053224 2.8932677006 2.5850571366 1.3411737555 1.2980991228 2.4772615581
36.767280 1.3242504241 1.3471054342 1.2747152897 1.4652407746 2.1312698817 2.7765263265 2.7066859067 3.8216981919 2.0513407065 2.0729913298 2.3972716163 2.9822930993 3.4971713666 3.6318992725 4.4759532318 2.1982458142 2.2984902137 3.1277678551 2.8754911881 2.2285302121 4.1315949895 2.2308548854 2.5129368013 3.8006903467 3.6433311465 4.7190755464 .8942899240 1.7296748238 2.2055901033 2.4997572708 2.2251650915 2.8874974531 2.5632801086 1.3582078999 1.2911417848 2.4906545828
37.009170 1.3245375554 1.3481041470 1.2765173927 1.4622006686 2.1394716060 2.7808787680 2.7107172441 3.8187562310 2.0521053400 2.0728858636 2.3928677605 2.9924741280 3.5011464765 3.6356318383 4.4719045010 2.2003539483 2.2989512669 3.1308116158 2.8811036339 2.2264688832 4.1300664294 2.2316367080 2.5299486057 3.8079483520 3.6500275557 4.7201148268 .8924912819 1.7358053368 2.2190932655 2.5002383009 2.2114199053 2.8868370330 2.5431951104 1.3732838991 1.2843797671 2.5019736993
37.251060 1.3248546068 1.3490573471 1.2785724548 1.4588244924 2.1535894454 2.7848664414 2.7154258959 3.8157226572 2.0529539502 2.0729142253 2.3881873492 3.0080333624 3.5049179482 3.6400584738 4.4678819045 2.2025342385 2.2989601704 3.1404901466 2.8864627691 2.2259886498 4.1285487720 2.2325392995 2.5503315766 3.8150650076 3.6576925153 4.7212480801 .8988577912 1.7414692985 2.2318455759 2.5006919424 2.2024367469 2.8913100081 2.5249203989 1.3865085511 1.2778729768 2.5113215527
37.492950 1.3251787257 1.3499285535 1.2808244540 1.4552270580 2.1732537804 2.7884827584 2.7206840860 3.8126861642 2.0538707525 2.0730478604 2.3832833992 3.0286728715 3.5084096419 3.6451482736 4.4639262837 2.2047476959 2.2985370121 3.1563737005 2.8915079474 2.2269498345 4.1270760201 2.2335980140 2.5737359976 3.8219734492 3.6660438058 4.7224747376 .9129911745 1.7465847539 2.2436963651 2.5010799482 2.1981351658 2.9005071214 2.5085986968 1.3980589362 1.2717183519 2.5188968865
37.734840 1.3254863547 1.3507176442 1.2832769030 1.4515218526 2.1977737876 2.7917495685 2.7263598117 3.8096834611 2.0548602441 2.0732973914 2.3782100296 3.0537692348 3.5115690395 3.6508175191 4.4600197858 2.2070137968 2.2977571757 3.1776934943 2.8962229628 2.2292148260 4.1256538564 2.2348986055 2.5997560029 3.8287045136 3.6748912787 4.7238216588 .9340008313 1.7511343805 2.2545334645 2.5013432949 2.1981716498 2.9137024429 2.4942458157 1.4080383062 1.2659432577 2.5248068206
37.976730 1.3257891040 1.3514320062 1.2859066034 1.4477499718 2.2262428695 2.7946667845 2.7324128420 3.8067393410 2.0559240412 2.0736521202 2.3730268053 3.0825292894 3.5144043451 3.6570297425 4.4562021581 2.2093237793 2.2966986420 3.2034421303 2.9006037681 2.2327709670 4.1243090946 2.2364184300 2.6279282054 3.8352428241 3.6841959185 4.7252954755 .9606530526 1.7551737436 2.2643763420 2.5015139193 2.2019093642 2.9299788675 2.4817311758 1.4163694202 1.2605778458 2.5290144622
38.218620 1.3261128783 1.3520940285 1.2887198698 1.4438937141 2.2576646183 2.7972143538 2.7388599094 3.8037997335 2.0570621824 2.0741182538 2.3677706115 3.1140848132 3.5169501014 3.6637516311 4.4524632537 2.2116771213 2.2954455665 3.2325178384 2.9046565351 2.2376855480 4.1230239020 2.2381126758 2.6578338722 3.8415873531 3.6940642782 4.7268796011 .9915635637 1.7588066493 2.2733347402 2.5016257424 2.2085084508 2.9483173652 2.4707392693 1.4228343419 1.2555967863 2.5313345423
38.460510 1.3264886269 1.3527390670 1.2917259965 1.4399181851 2.2910588856 2.7993943008 2.7457534318 3.8008038829 2.0582833947 2.0747028376 2.3624649961 3.1475786149 3.5192726960 3.6709791578 4.4487922183 2.2140849534 2.2940839361 3.2638603418 2.9084161953 2.2440610364 4.1217814842 2.2399309400 2.6890404866 3.8477616569 3.7046498193 4.7285589540 1.0254074916 1.7621619472 2.2815524330 2.5017208408 2.2171498051 2.9677496463 2.4609516886 1.4272123249 1.2509486146 2.5315596250
