#t(fs) C1F2 C1F3 C1F4 C1C5 C1H6 C1C7 C1H8 C1F9 F2F3 F2F4 F2C5 F2H6 F2C7 F2H8 F2F9 F3F4 F3C5 F3H6 F3C7 F3H8 F3F9 F4C5 F4H6 F4C7 F4H8 F4F9 C5H6 C5C7 C5H8 C5F9 H6C7 H6H8 H6F9 C7H8 C7F9 H8F9(ang.)
25.882230 1.3082743134 1.3876913800 1.4227322435 1.5355020865 4.2114369156 2.7140647546 3.3470312373 3.8778756164 2.2037803629 2.1713534881 2.4777770993 4.3331493209 3.7603717655 4.4955110726 4.7695914465 2.1890384009 2.2526702377 5.4861336634 2.8464491138 3.0515404413 4.1992549288 2.5120829252 4.5230881918 3.5524352108 4.0256351730 4.6877079945 3.4990212361 1.3907745141 2.3382922179 2.3634760715 4.2828730317 5.3278236412 4.0455433897 1.1083003638 1.3897976492 1.9816868433
26.124120 1.3087008050 1.3871176925 1.4246160813 1.5344710287 4.2340055396 2.7161050740 3.3482122138 3.8765079545 2.2028294215 2.1713451134 2.4809097480 4.3574286769 3.7645447549 4.4980930108 4.7712710347 2.1872427023 2.2491748680 5.5089341095 2.8497829637 3.0605017638 4.1987225395 2.5142942907 4.5466206297 3.5563428179 4.0281099002 4.6889430436 3.5266853637 1.3892884981 2.3288763677 2.3620747791 4.3022139881 5.3344642690 4.0609697455 1.0980516318 1.3859353859 1.9646724293
26.366010 1.3092544286 1.3864459708 1.4263982433 1.5331551150 4.2566301736 2.7183850790 3.3485237459 3.8750306301 2.2018550393 2.1712784761 2.4837539129 4.3817018043 3.7690083461 4.4999322407 4.7728729226 2.1853853026 2.2455699105 5.5317213742 2.8533725373 3.0687694749 4.1981410632 2.5161906163 4.5701337642 3.5605035351 4.0297745327 4.6900663907 3.5542823633 1.3884386788 2.3191340532 2.3609147383 4.3217370471 5.3406182170 4.0764593285 1.0872223257 1.3818124613 1.9477356143
26.607900 1.3099275067 1.3856672093 1.4280756119 1.5315445783 4.2792987721 2.7208676624 3.3481151440 3.8734584782 2.2008465187 2.1711447992 2.4863040015 4.4059567893 3.7737268134 4.5011873315 4.7744144507 2.1834505646 2.2418477799 5.5544781342 2.8571940705 3.0764102572 4.1975281366 2.5177516145 4.5936092644 3.5648684501 4.0307334221 4.6910782902 3.5818029375 1.3881943731 2.3092834396 2.3600173565 4.3414094057 5.3465252343 4.0920123503 1.0760724202 1.3774644548 1.9310881327
26.849790 1.3107274784 1.3847909634 1.4296705287 1.5296359894 4.3020190022 2.7235561945 3.3471042131 3.8717886246 2.1998178267 2.1709723773 2.4885593669 4.4301988455 3.7786993411 4.5019913116 4.7758895707 2.1814584850 2.2380148435 5.5772222916 2.8612626039 3.0834680782 4.1968874841 2.5190007031 4.6170683693 3.5694680856 4.0310879387 4.6920006865 3.6092568364 1.3885545453 2.2995042481 2.3593799754 4.3612244178 5.3524059802 4.1076324713 1.0648256811 1.3728767030 1.9149226631
27.091680 1.3116479514 1.3838144440 1.4311728347 1.5274304287 4.3247855015 2.7264396666 3.3456472003 3.8700130356 2.1987638218 2.1707412719 2.4905142434 4.4544178963 3.7839093062 4.5025130789 4.7772859779 2.1794038542 2.2340767189 5.5999455975 2.8655750433 3.0900126884 4.1962129756 2.5199335815 4.6404996095 3.5742898079 4.0309490144 4.6928219349 3.6366282563 1.3895101509 2.2900274793 2.3589923178 4.3811574114 5.3585088635 4.1233046662 1.0537563712 1.3680442869 1.8994557656
27.333570 1.3126942665 1.3827221521 1.4325645355 1.5249401441 4.3476254318 2.7295047010 3.3439219815 3.8681618378 2.1976793118 2.1704531184 2.4921786089 4.4786353663 3.7893435957 4.5029525952 4.7786320058 2.1772738580 2.2300304302 5.6226569246 2.8701113112 3.0961312022 4.1955204117 2.5205361241 4.6639065707 3.5792957276 4.0304187291 4.6935426551 3.6639316991 1.3910416801 2.2810924782 2.3588708812 4.4012136863 5.3651100058 4.1390505231 1.0431509991 1.3630002141 1.8849138398
27.575460 1.3138437906 1.3815291800 1.4338442180 1.5221823701 4.3705227867 2.7327415261 3.3420678977 3.8662491894 2.1965679809 2.1700956974 2.4935324742 4.5028150743 3.7949568564 4.5034375956 4.7799052681 2.1750927782 2.2258960881 5.6453464824 2.8748605827 3.1018646430 4.1948184837 2.5208288856 4.6872764101 3.5844869775 4.0295995940 4.6941825334 3.6911311953 1.3931277813 2.2729027639 2.3590111698 4.4213491330 5.3724264504 4.1548370879 1.0332805327 1.3577597196 1.8715261063
27.817350 1.3151148745 1.3802139882 1.4349979035 1.5191670837 4.3935034893 2.7361527038 3.3402490944 3.8642911578 2.1954255611 2.1696905667 2.4945971266 4.5269830892 3.8007591495 4.5041592926 4.7811290617 2.1728399091 2.2216627928 5.6680198743 2.8798200433 3.1072771575 4.1941109367 2.5207996447 4.7106134982 3.5898447703 4.0285921213 4.6947319768 3.7182543900 1.3957579060 2.2656820521 2.3594166114 4.4415803633 5.3807575424 4.1706945343 1.0244334721 1.3523275055 1.8595222607
28.059240 1.3164879520 1.3787978418 1.4360260841 1.5159041913 4.4165546770 2.7397180149 3.3386255534 3.8622907354 2.1942593513 2.1692178456 2.4953750371 4.5511267565 3.8067177363 4.5052787290 4.7822988878 2.1705293059 2.2173484198 5.6906813151 2.8849828044 3.1124393539 4.1934071778 2.5204557324 4.7339102787 3.5953498165 4.0275154665 4.6951909821 3.7452870535 1.3988949301 2.2596325491 2.3600765229 4.4618641102 5.3903316125 4.1865971545 1.0168914925 1.3467130309 1.8490988819
28.301130 1.3179599596 1.3772831407 1.4369445699 1.5124022231 4.4396730881 2.7434031037 3.3373125532 3.8602459546 2.1930722022 2.1686859392 2.4958735516 4.5752400085 3.8127920843 4.5069217915 4.7834068383 2.1681665540 2.2129615018 5.7133311507 2.8903265108 3.1173941300 4.1927092109 2.5198239370 4.7571768805 3.6009919309 4.0264640168 4.6955791173 3.7722286969 1.4024923911 2.2549110160 2.3609772938 4.4821756228 5.4013544639 4.2025410825 1.0109030220 1.3409343107 1.8404373025
28.543020 1.3195331097 1.3756711803 1.4377624787 1.5086656167 4.4628745416 2.7471840219 3.3364434942 3.8581648677 2.1918659341 2.1681057783 2.4961100460 4.5993455928 3.8189666667 4.5092421060 4.7844717650 2.1657547055 2.2085051392 5.7359885217 2.8958371229 3.1222142955 4.1920283348 2.5189081755 4.7804249958 3.6067453420 4.0255272650 4.6958992851 3.7991030994 1.4065167122 2.2516799910 2.3621193357 4.5025161362 5.4140375481 4.2185449781 1.0067026097 1.3350115861 1.8336926301
28.784910 1.3211843908 1.3739704845 1.4384627275 1.5047112292 4.4861590492 2.7510467647 3.3360936535 3.8560545479 2.1906388400 2.1674570040 2.4960724346 4.6234266717 3.8251994168 4.5123010560 4.7854715373 2.1632928402 2.2039946522 5.7586566346 2.9014989839 3.1269339162 4.1913683633 2.5177033245 4.8036444371 3.6125797771 4.0247311180 4.6961397374 3.8258984744 1.4109410676 2.2500282569 2.3634911890 4.5228659817 5.4284839808 4.2345916758 1.0044432229 1.3289615294 1.8289743959
29.026800 1.3229289971 1.3721678504 1.4390489167 1.5005623334 4.5095172191 2.7549938797 3.3363120580 3.8539380998 2.1893919105 2.1667600245 2.4957909427 4.6474777177 3.8315028969 4.5161648943 4.7864368838 2.1607832359 2.1994333445 5.7813102672 2.9073010132 3.1315762331 4.1907382221 2.5162341097 4.8268235004 3.6184990339 4.0241049088 4.6963227178 3.8525983810 1.4157518056 2.2500024335 2.3650915737 4.5432180061 5.4447552763 4.2506801629 1.0042169932 1.3228048391 1.8263575226
29.268690 1.3247551911 1.3702603218 1.4395018563 1.4962461191 4.5329710426 2.7590307011 3.3371095263 3.8518397649 2.1881198632 2.1660042462 2.4952692483 4.6715080550 3.8378609392 4.5208243817 4.7873670551 2.1582218573 2.1948308990 5.8039614988 2.9132283735 3.1361467146 4.1901478956 2.5145063019 4.8499721633 3.6244940061 4.0236415305 4.6964555632 3.8792102581 1.4209357202 2.2515852257 2.3669159842 4.5635901565 5.4628587448 4.2668116750 1.0060363563 1.3165682843 1.8258593589
29.510580 1.3266514200 1.3682671665 1.4398206738 1.4917832669 4.5565204477 2.7631281606 3.3384371270 3.8497787367 2.1868366189 2.1651997034 2.4945103592 4.6955035847 3.8442299704 4.5262104141 4.7882616839 2.1556272246 2.1902107054 5.8266257028 2.9192492054 3.1406115774 4.1896167327 2.5125266629 4.8730816843 3.6305210168 4.0232821725 4.6965408542 3.9057317923 1.4264502367 2.2546942952 2.3689609788 4.5839830205 5.4827431538 4.2829887031 1.0098639094 1.3103008161 1.8274674962
29.752470 1.3285941933 1.3661801841 1.4400038773 1.4871957816 4.5801748837 2.7672943091 3.3402553392 3.8477501849 2.1855231668 2.1643158363 2.4935257118 4.7194752921 3.8506062780 4.5322558114 4.7891062950 2.1529881994 2.1855768023 5.8493012978 2.9253585037 3.1449705533 4.1891337375 2.5103133754 4.8961661758 3.6365884628 4.0230079041 4.6965763385 3.9321672633 1.4322818736 2.2592236775 2.3711970426 4.6044035484 5.5043033940 4.2991946211 1.0155995867 1.3040008818 1.8310849095
29.994360 1.3305982711 1.3640028381 1.4400629010 1.4824979859 4.6039256941 2.7715013178 3.3424564311 3.8457721944 2.1841938875 2.1633837213 2.4923497100 4.7434246281 3.8569821694 4.5388531622 4.7899343262 2.1503069274 2.1809419826 5.8719854382 2.9315281649 3.1491703844 4.1887197016 2.5078767246 4.9192154938 3.6426613165 4.0227323450 4.6965743638 3.9585143443 1.4383923629 2.2650055785 2.3736257733 4.6248563274 5.5273944971 4.3154394490 1.0230930880 1.2977172164 1.8366104613
30.236250 1.3326555511 1.3617582781 1.4400054180 1.4777080842 4.6277801767 2.7757466201 3.3449218215 3.8438479740 2.1828646675 2.1624028097 2.4909991104 4.7673597796 3.8633534252 4.5458580400 4.7907453740 2.1476006648 2.1763298176 5.8947061816 2.9377515216 3.1531722159 4.1883833294 2.5052385621 4.9422443944 3.6487402125 4.0223803494 4.6965446528 3.9847842267 1.4447629016 2.2718308207 2.3762297480 4.6453634960 5.5518095876 4.3317272846 1.0321175024 1.2914682892 1.8438577038
30.478140 1.3347415331 1.3594473790 1.4398274059 1.4728481071 4.6517227121 2.7800226132 3.3475297104 3.8419946306 2.1815227057 2.1613619434 2.4894652515 4.7912514909 3.8696888633 4.5530995193 4.7915273684 2.1448698133 2.1717519576 5.9174456484 2.9440062182 3.1569339296 4.1881364609 2.5024141486 4.9652368015 3.6548074984 4.0218698663 4.6964970218 4.0109560858 1.4513731466 2.2794895384 2.3790028329 4.6659247067 5.5773086928 4.3480405575 1.0424280013 1.2852937239 1.8526337706
30.720030 1.3368611281 1.3570586099 1.4395166887 1.4679497329 4.6757658737 2.7843218968 3.3501398328 3.8402195189 2.1801671656 2.1602622402 2.4877800534 4.8151138053 3.8759898299 4.5604189915 4.7922895058 2.1421089897 2.1672107984 5.9401989493 2.9502516908 3.1603847714 4.1879658375 2.4994162509 4.9881936622 3.6608361077 4.0210965175 4.6964218589 4.0370342491 1.4581971388 2.2877496274 2.3819197825 4.6865733823 5.6036664611 4.3643802443 1.0537561762 1.2792295261 1.8627343968
30.961920 1.3390028646 1.3546104301 1.4390616025 1.4630446637 4.6999341966 2.7886629601 3.3525967544 3.8385659618 2.1788085975 2.1591235751 2.4859458060 4.8389576008 3.8822512662 4.5676172644 4.7930429786 2.1393333898 2.1627357456 5.9630018761 2.9564884603 3.1634684364 4.1879106596 2.4962486630 5.0111253662 3.6668120457 4.0199255316 4.6963314512 4.0630280841 1.4652317652 2.2963512001 2.3849913425 4.7073467540 5.6306057750 4.3807521837 1.0657885237 1.2733216813 1.8739281800
31.203810 1.3411428395 1.3520822916 1.4384507141 1.4581627520 4.7242198719 2.7930339582 3.3547636387 3.8370572227 2.1774221863 2.1579048464 2.4839711008 4.8627652619 3.8884476441 4.5745177050 4.7937929917 2.1365241436 2.1583263911 5.9858229579 2.9626766707 3.1661289085 4.1879736359 2.4929324640 5.0340227889 3.6727222200 4.0182759268 4.6962504224 4.0889208875 1.4724452051 2.3050599675 2.3882102567 4.7282545735 5.6578645756 4.3971514416 1.0782479081 1.2676188101 1.8859862178
31.445700 1.3432923213 1.3494967509 1.4376959527 1.4533280331 4.7486085550 2.7974242369 3.3565121851 3.8356776765 2.1760368472 2.1566366037 2.4818937465 4.8865316822 3.8945835663 4.5809812640 4.7945336996 2.1337000292 2.1540121515 6.0086686944 2.9688016459 3.1683142274 4.1881462799 2.4894881733 5.0568765996 3.6785495942 4.0160678057 4.6961619407 4.1146991865 1.4798061908 2.3136547743 2.3915351890 4.7493032564 5.6852080445 4.4135603495 1.0908731670 1.2621335455 1.8986773856
31.687590 1.3454349254 1.3468683990 1.4368167543 1.4485625337 4.7731135830 2.8018186605 3.3577398584 3.8344576083 2.1746554492 2.1553293297 2.4797324339 4.9102765185 3.9006425361 4.5868731759 4.7952923077 2.1308756364 2.1498175303 6.0315657465 2.9748461442 3.1700014312 4.1884626886 2.4859348441 5.0797046163 3.6842712959 4.0132471497 4.6960901114 4.1403724839 1.4872796245 2.3219324892 2.3949728940 4.7705112536 5.7124173757 4.4299881980 1.1034044379 1.2569185378 1.9117654367
31.929480 1.3475543445 1.3442021427 1.4357974569 1.4438889582 4.7977237962 2.8062078063 3.3583251876 3.8334032519 2.1732741833 2.1539624468 2.4774957575 4.9339813432 3.9066027240 4.5920339500 4.7960592646 2.1280395950 2.1457543168 6.0545076288 2.9807900877 3.1711325723 4.1889253820 2.4822768687 5.1024892634 3.6898631296 4.0097432259 4.6960297865 4.1659374398 1.4948338122 2.3296809986 2.3985052023 4.7918929908 5.7392837786 4.4464390285 1.1155845552 1.2520009527 1.9250264286
32.171370 1.3496433514 1.3414906489 1.4346450855 1.4393365007 4.8224449897 2.8105761694 3.3581853509 3.8325150128 2.1718861136 2.1525454149 2.4752026528 4.9576513746 3.9124436636 4.5963539699 4.7968247194 2.1251925705 2.1418265343 6.0774880259 2.9865960951 3.1716683310 4.1895216626 2.4785446483 5.1252457839 3.6953087520 4.0055243517 4.6959830919 4.1913941904 1.5024288133 2.3367361731 2.4021020110 4.8134619040 5.7656408115 4.4628979197 1.1272031697 1.2474122846 1.9382689711
32.413260 1.3517009601 1.3387644344 1.4333480291 1.4349350558 4.8472778163 2.8149222424 3.3572620223 3.8318381382 2.1705165495 2.1510880146 2.4728691089 4.9812888746 3.9181558855 4.5997534077 4.7976197178 2.1223594866 2.1380667631 6.1005293669 2.9922508134 3.1716007290 4.1902923027 2.4747526167 5.1479706682 3.7005904173 4.0005593729 4.6959792263 4.2167314781 1.5100393683 2.3429613413 2.4057783321 4.8352234459 5.7913122462 4.4793582712 1.1380668557 1.2432085811 1.9513200772
32.655150 1.3537066582 1.3359927805 1.4318997539 1.4307149860 4.8722281506 2.8192534581 3.3554852963 3.8313770607 2.1691323097 2.1495808271 2.4705013669 5.0048858842 3.9237313528 4.6021362293 4.7984298497 2.1195218450 2.1344656505 6.1236053325 2.9977303294 3.1709062383 4.1912175794 2.4709117796 5.1706563406 3.7056931086 3.9947868096 4.6960016522 4.2419504067 1.5176493344 2.3482192301 2.4095081366 4.8572092871 5.8161491972 4.4958272510 1.1479956124 1.2394047235 1.9640154504
32.897040 1.3556588465 1.3332061934 1.4302849351 1.4267044259 4.8972989900 2.8235523501 3.3528248577 3.8311622223 2.1677618871 2.1480133583 2.4681205166 5.0284438351 3.9291490945 4.6034603621 4.7992764095 2.1166936286 2.1310591818 6.1467441244 3.0030141615 3.1695953338 4.1923289341 2.4670347911 5.1933043058 3.7105923417 3.9881979193 4.6960748405 4.2670454631 1.5252171346 2.3524130825 2.4132932421 4.8794259175 5.8400259771 4.5123072114 1.1568586057 1.2360520353 1.9762217465
33.138930 1.3575477260 1.3303983007 1.4285117421 1.4229240687 4.9224882272 2.8278148923 3.3492631838 3.8311979095 2.1663968066 2.1463960470 2.4657430886 5.0519670349 3.9344013567 4.6036925358 4.8001595317 2.1138699055 2.1278549803 6.1699357600 3.0080923088 3.1676829375 4.1936251306 2.4631312111 5.2159128867 3.7152718683 3.9807893817 4.6961917446 4.2920060108 1.5327166746 2.3554644238 2.4171165282 4.9018638842 5.8628314791 4.5287803602 1.1645414873 1.2331620736 1.9878061768
33.380820 1.3593572225 1.3275953384 1.4265952382 1.4193948257 4.9477941160 2.8320232372 3.3447851969 3.8314744408 2.1650487108 2.1447381919 2.4633818697 5.0754528248 3.9394605075 4.6027922819 4.8010599983 2.1110695532 2.1248819198 6.1932048748 3.0129529824 3.1651749449 4.1951052964 2.4592226019 5.2384878083 3.7197142848 3.9725769627 4.6963446863 4.3168376909 1.5401057626 2.3572970007 2.4209458834 4.9245329548 5.8845014820 4.5452532024 1.1709396213 1.2307454220 1.9986454132
33.622710 1.3610828632 1.3247940183 1.4245541382 1.4161392274 4.9732039790 2.8361566671 3.3393673730 3.8320090525 2.1637149006 2.1430492634 2.4610644584 5.0988977332 3.9443092599 4.6007247492 4.8019978955 2.1082944917 2.1221425602 6.2165334028 3.0175653822 3.1620490128 4.1967767550 2.4553431996 5.2610362260 3.7239123595 3.9635782643 4.6965646578 4.3415311577 1.5473377228 2.3578360488 2.4247741879 4.9474228611 5.9049770804 4.5617163848 1.1759670595 1.2288392248 2.0086646490
33.864600 1.3627168035 1.3220190593 1.4223574306 1.4131822319 4.9987296055 2.8402238918 3.3330179555 3.8328199724 2.1624095256 2.1413103676 2.4588075137 5.1223132092 3.9489472128 4.5974799218 4.8029832670 2.1055450176 2.1196616376 6.2399550536 3.0219363524 3.1583201002 4.1986576538 2.4514817655 5.2835495328 3.7278428522 3.9538012247 4.6968368163 4.3661038553 1.5543925976 2.3570379941 2.4285935237 4.9705563716 5.9242375473 4.5781917566 1.1795546223 1.2274543789 2.0177885557
34.106490 1.3642456593 1.3192522367 1.4200075220 1.4105495800 5.0243653034 2.8442106603 3.3257649431 3.8339115456 2.1611131187 2.1395302046 2.4566128745 5.1456895996 3.9533398998 4.5930650308 4.8039965844 2.1028157637 2.1174305178 6.2634389335 3.0260268867 3.1540121075 4.2007297025 2.4476624015 5.3060315890 3.7314904433 3.9432750058 4.6971635620 4.3905377723 1.5612339135 2.3548953335 2.4323819418 4.9939172188 5.9422435569 4.5946452878 1.1816805384 1.2266150186 2.0259810951
34.348380 1.3656660790 1.3165134838 1.4174933679 1.4082598645 5.0501138139 2.8481146505 3.3176497961 3.8353120255 2.1598413880 2.1377093366 2.4544883201 5.1690228045 3.9574778258 4.5875138007 4.8050573872 2.1001209787 2.1154719473 6.2870053941 3.0298339399 3.1491863977 4.2030183713 2.4438865662 5.3284726389 3.7348364658 3.9320268921 4.6975549798 4.4148340143 1.5678429646 2.3514106919 2.4361495251 5.0175166445 5.9589655784 4.6110991380 1.1823181169 1.2263464838 2.0331892132
34.590270 1.3669857773 1.3138041027 1.4148284105 1.4063276681 5.0759751228 2.8519493497 3.3087269227 3.8370055996 2.1585999596 2.1358583062 2.4524598308 5.1923296736 3.9613878481 4.5808932729 4.8061658937 2.0974687089 2.1137966097 6.3106533615 3.0333707933 3.1439079607 4.2055054023 2.4401779155 5.3508844891 3.7379013594 3.9201060081 4.6980040921 4.4389807249 1.5742184967 2.3466147963 2.4398663620 5.0413401373 5.9743852001 4.6275319179 1.1814841830 1.2266201286 2.0393825974
34.832160 1.3681801844 1.3111297223 1.4120118501 1.4047622285 5.1019519155 2.8557027338 3.2990492919 3.8389903017 2.1573796126 2.1339653089 2.4505129743 5.2155947266 3.9650306872 4.5732228113 4.8072934768 2.0948518226 2.1124142538 6.3343950640 3.0366336627 3.1382225359 4.2081921393 2.4365396563 5.3732683649 3.7406719839 3.9075745062 4.6985084499 4.4629915571 1.5803345144 2.3405325999 2.4435203449 5.0653995462 5.9885504928 4.6439711019 1.1791916563 1.2274373347 2.0445442840
35.074050 1.3692524224 1.3085088092 1.4090653451 1.4035737773 5.1280261870 2.8593427257 3.2886691131 3.8412641441 2.1561944641 2.1320407766 2.4486813576 5.2388283217 3.9683914200 4.5645629057 4.8084602279 2.0922861445 2.1113381672 6.3582284743 3.0395993868 3.1321688905 4.2110808840 2.4329949868 5.3956283977 3.7431311849 3.8944863605 4.6990797165 4.4868514931 1.5861419575 2.3331924309 2.4470974141 5.0896566599 6.0014746386 4.6603906141 1.1754873672 1.2288142261 2.0486892974
35.315940 1.3701853922 1.3059612051 1.4059796618 1.4027752255 5.1541904311 2.8628940865 3.2776308691 3.8438419161 2.1550507004 2.1300760615 2.4469748656 5.2620236989 3.9714822988 4.5549355633 4.8096747511 2.0897741426 2.1105745416 6.3821643347 3.0422914599 3.1257602163 4.2141832770 2.4295340287 5.4179490731 3.7452790580 3.8808729887 4.6997076553 4.5105743242 1.5916389059 2.3246077038 2.4505965833 5.1141165352 6.0132193542 4.6768092494 1.1703939804 1.2307355130 2.0518366429
35.557830 1.3709810183 1.3034739430 1.4027604578 1.4023804739 5.1804447866 2.8663426574 3.2660011868 3.8466995060 2.1539367030 2.1280890863 2.4454017979 5.2851843052 3.9742780504 4.5444006300 4.8109026904 2.0873068693 2.1101104915 6.4061877688 3.0446867925 3.1190399224 4.2174637836 2.4261835389 5.4402469551 3.7471164060 3.8667983628 4.7003822184 4.5341668535 1.5967921337 2.3148308987 2.4539780348 5.1387698241 6.0238430576 4.6932130282 1.1639868715 1.2331873912 2.0540213320
35.799720 1.3716379568 1.3010791131 1.3993990883 1.4023969932 5.2067843621 2.8697016754 3.2538714940 3.8498618585 2.1528753942 2.1260817293 2.4439693754 5.3083136968 3.9767909070 4.5330522984 4.8121716164 2.0849094218 2.1099653004 6.4303198281 3.0468028780 3.1120852770 4.2209483661 2.4229355364 5.4625111447 3.7486361547 3.8523053136 4.7011058154 4.5576224893 1.6016041564 2.3039506762 2.4572589395 5.1635988076 6.0333960701 4.7095962470 1.1563655107 1.2361713707 2.0553072440
36.041610 1.3721531023 1.2987572297 1.3959017011 1.4028241692 5.2332172988 2.8729673319 3.2413623031 3.8533177711 2.1518465749 2.1240413344 2.4426630871 5.3314100481 3.9790066293 4.5210080090 4.8134625701 2.0825714792 2.1101286230 6.4545529345 3.0486379489 3.1050114135 4.2246176471 2.4198152102 5.4847591528 3.7498635763 3.8375116900 4.7018957616 4.5809495650 1.6060745287 2.2920970277 2.4604305208 5.1886112380 6.0419669823 4.7259869614 1.1476509870 1.2396654223 2.0557349036
36.283500 1.3725366176 1.2965337527 1.3922734490 1.4036567607 5.2597214540 2.8761263930 3.2286219099 3.8570366733 2.1508697258 2.1219798052 2.4414959812 5.3544685482 3.9809286685 4.5084279703 4.8147668659 2.0803087328 2.1106210975 6.4788919401 3.0502084233 3.0979296426 4.2284590482 2.4168156944 5.5069716320 3.7507768720 3.8225397104 4.7027155840 4.6041275715 1.6101897991 2.2794360156 2.4634678066 5.2137592589 6.0496910418 4.7423656846 1.1379972757 1.2436305833 2.0553763258
36.525390 1.3727979120 1.2944031966 1.3885217289 1.4048923803 5.2863138425 2.8791908837 3.2158118518 3.8610145122 2.1499461083 2.1199069384 2.4404648455 5.3775058346 3.9825730225 4.4954916712 4.8160863992 2.0781211447 2.1114599586 6.5033517264 3.0515427294 3.0910049509 4.2324733261 2.4139359333 5.5291613365 3.7513931373 3.8074997733 4.7035664806 4.6271463571 1.6139746944 2.2661556232 2.4663735240 5.2390370915 6.0566614456 4.7587476348 1.1275771139 1.2480336454 2.0542993858
36.767280 1.3729102492 1.2923691486 1.3846621708 1.4065312728 5.3129837345 2.8821736612 3.2029866740 3.8652552408 2.1490645940 2.1178116179 2.4395539253 5.4005003199 3.9839277714 4.4822477973 4.8174076023 2.0760147736 2.1126435932 6.5279255160 3.0526518760 3.0842837148 4.2366620470 2.4111828170 5.5513262672 3.7517379029 3.7923800423 4.7044604939 4.6500030250 1.6174368821 2.2523315648 2.4691504159 5.2644429476 6.0629259569 4.7751388661 1.1165647583 1.2528596241 2.0526280481
37.009170 1.3728874330 1.2904549848 1.3806858983 1.4085715377 5.3397146239 2.8850648264 3.1902415091 3.8697492264 2.1482463487 2.1157042420 2.4387848481 5.4234599419 3.9849901123 4.4688062920 4.8187356407 2.0739959214 2.1141634411 6.5526151899 3.0535265157 3.0777923806 4.2410148908 2.4085533320 5.5734599197 3.7518018672 3.7772438305 4.7053844665 4.6727074548 1.6205514466 2.2380805912 2.4717867050 5.2899508601 6.0686358811 4.7915227749 1.1051465182 1.2580960326 2.0505030815
37.251060 1.3727215983 1.2886602375 1.3765940250 1.4110010271 5.3665031625 2.8878824670 3.1776949042 3.8744863495 2.1474718963 2.1135747687 2.4381598397 5.4464002322 3.9857737666 4.4552823820 4.8200701644 2.0720519474 2.1159833023 6.5774180589 3.0541905263 3.0715400214 4.2455178195 2.4060534867 5.5955780394 3.7516105862 3.7622043947 4.7063366478 4.6953049003 1.6233180088 2.2235650042 2.4742788929 5.3155527809 6.0740704260 4.8079186774 1.0935439353 1.2636961082 2.0481103674
37.492950 1.3724255983 1.2870158159 1.3724028476 1.4138064744 5.3933249049 2.8905866627 3.1655062701 3.8794103726 2.1467637190 2.1114430494 2.4376858283 5.4693136050 3.9862515340 4.4418578258 4.8213756692 2.0702069728 2.1181112366 6.6023426376 3.0546387779 3.0656013301 4.2501346289 2.4036973338 5.6176737599 3.7511409885 3.7474025682 4.7072799308 4.7177951755 1.6256939285 2.2090071714 2.4765822769 5.3411951344 6.0794795527 4.8243154259 1.0820106435 1.2696095850 2.0456064226
37.734840 1.3719987272 1.2855187909 1.3681359819 1.4169745856 5.4201781492 2.8931885977 3.1538842217 3.8845186371 2.1461151692 2.1092991448 2.4373568736 5.4922036621 3.9864439100 4.4287692961 4.8226678604 2.0684683034 2.1205553241 6.6273899634 3.0549111221 3.0601530729 4.2548724852 2.4014980338 5.6397554550 3.7504278569 3.7329987029 4.7082369297 4.7401662553 1.6277021972 2.1946785801 2.4787106483 5.3668462815 6.0850443876 4.8407284617 1.0708158609 1.2757900399 2.0431264116
37.976730 1.3714624464 1.2841728566 1.3637945811 1.4204855475 5.4470569203 2.8956754584 3.1429694124 3.8898027321 2.1455426546 2.1071621248 2.4371577033 5.5150611687 3.9863412694 4.4162063572 4.8239429135 2.0668391240 2.1233271916 6.6525618479 3.0550176257 3.0553527620 4.2597350718 2.3994379564 5.6618105468 3.7494699663 3.7190302295 4.7092064831 4.7623942754 1.6293574058 2.1807938718 2.4806795812 5.3924789122 6.0908278685 4.8571595917 1.0602417073 1.2822164598 2.0408071681
38.218620 1.3707959970 1.2829614459 1.3593826105 1.4243260392 5.4739760743 2.8980744716 3.1328468235 3.8952414291 2.1450172829 2.1050128654 2.4370663259 5.5378966502 3.9859556798 4.4042701332 4.8251753330 2.0653059250 2.1264048930 6.6778587083 3.0549811440 3.0512640133 4.2646975380 2.3975028656 5.6838531395 3.7482936117 3.7054869342 4.7101616865 4.7845008747 1.6306950640 2.1675041283 2.4824810027 5.4181125906 6.0969458449 4.8736212515 1.0505407265 1.2888420285 2.0388007605
38.460510 1.3700234462 1.2819205905 1.3549170076 1.4284805461 5.5009107808 2.9003921498 3.1235863392 3.9008306043 2.1445737408 2.1028903078 2.4371003856 5.5607134121 3.9853053694 4.3930733760 4.8263821511 2.0639008724 2.1297757526 6.7032866742 3.0548094730 3.0478732664 4.2697601229 2.3957113973 5.7058866158 3.7469331088 3.6924072805 4.7111229150 4.8065004476 1.6317137795 2.1549522908 2.4841212816 5.4437272161 6.1035865339 4.8901027701 1.0419646853 1.2956476468 2.0373166147
