#t 0-1 0-2 0-3 0-4 0-5 0-6 1-2 1-3 1-4 1-5 1-6 2-3 2-4 2-5 2-6 3-4 3-5 3-6 4-5 4-6 5-6
59.988720 0.450097 0.0339317 0.248687 0.267741 0.321405 0.415066 0.0624484 0.618498 0.481427 0.360939 0.28154 0.247195 0.0619171 0.0856395 0.0614026 2.58422 0.319909 0.111983 0.334733 0.456915 3.77893
60.230610 0.448584 0.0347284 0.241502 0.271416 0.309948 0.424715 0.0605826 0.625118 0.466703 0.367909 0.274163 0.239674 0.0615986 0.087786 0.0603313 2.59377 0.32267 0.111912 0.346077 0.446278 3.78389
60.472500 0.446843 0.0356032 0.234272 0.275237 0.296994 0.43503 0.058694 0.631937 0.45232 0.375923 0.266456 0.233007 0.0618684 0.0900601 0.0592388 2.60272 0.325263 0.112073 0.35768 0.433614 3.77345
60.714390 0.444569 0.036374 0.227237 0.279251 0.282349 0.445734 0.0574219 0.639264 0.438332 0.384864 0.258258 0.227821 0.0619425 0.0920744 0.0582307 2.61155 0.327577 0.112418 0.369473 0.41865 3.74749
60.956280 0.441848 0.0373125 0.22029 0.283476 0.265771 0.456772 0.0564793 0.647048 0.42468 0.394715 0.249431 0.223082 0.0621708 0.094006 0.0571478 2.62066 0.329513 0.113024 0.381098 0.401403 3.69895
61.198170 0.438572 0.0382343 0.213461 0.287849 0.247243 0.468033 0.0557811 0.655254 0.411291 0.40539 0.23992 0.219039 0.0625888 0.0957793 0.0559341 2.63188 0.331006 0.114131 0.392121 0.381901 3.627
61.440060 0.434709 0.0391897 0.206754 0.292427 0.226729 0.47935 0.0553699 0.663922 0.398132 0.416718 0.229697 0.215592 0.0630939 0.0973565 0.0546162 2.64632 0.331931 0.115907 0.402247 0.360317 3.53474
61.681950 0.430295 0.0400995 0.200235 0.297145 0.204545 0.490397 0.0554042 0.673032 0.385382 0.428511 0.218999 0.212421 0.0638172 0.0986585 0.053213 2.66567 0.332217 0.11853 0.410786 0.337243 3.43482
61.923840 0.425347 0.0409959 0.194016 0.301964 0.181354 0.500847 0.0555921 0.682616 0.373269 0.440432 0.208377 0.2098 0.0646785 0.0996907 0.0516541 2.69278 0.331804 0.122093 0.416999 0.313656 3.35251
62.165730 0.41996 0.0419013 0.188213 0.306864 0.157992 0.510367 0.0560573 0.692734 0.361884 0.452168 0.198365 0.207518 0.0656285 0.100485 0.0500137 2.72925 0.330553 0.126721 0.42052 0.290543 3.32002
62.407620 0.414181 0.0428008 0.182802 0.311864 0.135674 0.518668 0.0568895 0.703448 0.351158 0.463459 0.189611 0.205749 0.06672 0.101007 0.048294 2.77802 0.328367 0.132405 0.421008 0.268877 3.37175
62.649510 0.408082 0.0436879 0.177737 0.316981 0.116426 0.525495 0.0579646 0.714962 0.34099 0.474047 0.18296 0.204292 0.0679142 0.101236 0.0464999 2.84095 0.325383 0.139086 0.418307 0.249802 3.53846
62.891400 0.40174 0.044484 0.173017 0.322312 0.10386 0.530658 0.0591833 0.727436 0.331237 0.483653 0.179578 0.202656 0.0694542 0.101284 0.0445924 2.92104 0.321727 0.146805 0.412328 0.234549 3.83138
63.133290 0.395233 0.0453156 0.168464 0.32773 0.102422 0.533434 0.0608662 0.740551 0.321696 0.491886 0.180493 0.201276 0.0711626 0.10104 0.0426313 3.02048 0.31709 0.155006 0.402912 0.22396 4.23853
63.375180 0.388688 0.0460134 0.164151 0.333369 0.114186 0.533973 0.0626529 0.754576 0.312534 0.498462 0.18676 0.199737 0.0731551 0.100626 0.0406594 3.14573 0.311917 0.16379 0.39029 0.219108 4.72032
63.617070 0.382212 0.0466559 0.160138 0.339087 0.13655 0.531875 0.0647702 0.769258 0.304034 0.502992 0.198371 0.198205 0.0754683 0.100234 0.0388824 3.30698 0.30622 0.172595 0.374605 0.219708 5.23064
63.858960 0.375842 0.047212 0.156509 0.34488 0.165438 0.526914 0.0670042 0.784633 0.296624 0.505159 0.21498 0.196719 0.0780565 0.0994094 0.0373584 3.52196 0.300199 0.181065 0.35599 0.225243 5.72424
64.100850 0.369646 0.0476911 0.153378 0.350679 0.198028 0.518982 0.0694176 0.80038 0.29084 0.504793 0.235888 0.19504 0.0811832 0.098394 0.0361036 3.82059 0.294043 0.188678 0.334825 0.234308 6.16137
64.342740 0.363651 0.0480181 0.151073 0.356319 0.232632 0.507897 0.0719293 0.816144 0.287839 0.501742 0.260132 0.19361 0.0845577 0.0972063 0.0352846 4.25658 0.288089 0.194975 0.31126 0.245883 6.50225
64.584630 0.357913 0.0481858 0.150406 0.361461 0.268018 0.493733 0.0744451 0.830946 0.290233 0.496022 0.286726 0.192155 0.088566 0.095936 0.0348617 4.92952 0.282857 0.199082 0.285349 0.259341 6.70844
64.826520 0.352443 0.0483479 0.153125 0.365383 0.302962 0.476631 0.0770311 0.84295 0.30294 0.487733 0.31464 0.190877 0.0930288 0.0944339 0.0352217 6.01162 0.278989 0.199781 0.257151 0.274094 6.75777
