#t 0-1 0-2 0-3 0-4 0-5 0-6 1-2 1-3 1-4 1-5 1-6 2-3 2-4 2-5 2-6 3-4 3-5 3-6 4-5 4-6 5-6
29.994360 0.061121 0.513415 0.171791 0.266535 0.12104 0.153302 0.0759678 0.216196 0.324532 0.158296 0.250048 1.11005 0.729686 0.514093 0.59932 101.956 2.46063 2.14148 2.11561 1.59697 4.79877
30.236250 0.0620113 0.517313 0.243787 0.203744 0.116879 0.158499 0.0739443 0.301423 0.245922 0.154654 0.2575 1.03752 0.760364 0.505677 0.601397 14.7024 0.670412 0.690089 3.1542 2.63369 5.54338
30.478140 0.0630152 0.520893 0.253865 0.192806 0.112879 0.163736 0.0726698 0.309646 0.233671 0.151599 0.265425 1.03246 0.719383 0.494627 0.608014 5.51725 0.476894 0.514702 3.03205 2.71177 6.53228
30.720030 0.0639379 0.524259 0.259195 0.187788 0.10982 0.168675 0.0719041 0.31253 0.227361 0.150044 0.273424 1.0444 0.672266 0.480118 0.618893 3.33537 0.422843 0.464546 2.7547 2.75294 7.85013
30.961920 0.0649808 0.52737 0.263473 0.184198 0.109017 0.172613 0.071706 0.314336 0.221682 0.151847 0.280484 1.06193 0.631941 0.462595 0.633155 2.4284 0.406091 0.441845 2.38045 2.7919 9.59135
31.203810 0.0659279 0.530245 0.267324 0.181078 0.113607 0.173599 0.0718551 0.315813 0.215745 0.162031 0.283522 1.08264 0.599526 0.447463 0.646488 1.94985 0.414748 0.420306 1.9873 2.8234 11.7453
31.445700 0.0666708 0.533056 0.271067 0.178063 0.129729 0.166523 0.0724008 0.317232 0.209297 0.191615 0.274109 1.10654 0.574124 0.455952 0.644226 1.65378 0.451428 0.379534 1.7756 2.76843 14.3589
31.687590 0.0674236 0.535781 0.274788 0.175089 0.155084 0.148793 0.0733283 0.318716 0.202323 0.237344 0.246771 1.13345 0.554999 0.510887 0.607077 1.46174 0.501112 0.321308 2.01621 2.49767 15.9949
31.929480 0.0681366 0.538381 0.278526 0.172168 0.174412 0.132131 0.0746499 0.320351 0.195032 0.272486 0.219934 1.1633 0.541631 0.572529 0.557101 1.33576 0.536886 0.279858 2.42395 2.13349 13.7531
32.171370 0.068745 0.540814 0.282307 0.169332 0.185928 0.122487 0.0763197 0.32211 0.187625 0.293578 0.204183 1.19585 0.533179 0.616412 0.518126 1.25493 0.563185 0.258667 2.78862 1.84515 10.6892
32.413260 0.0692708 0.543203 0.286189 0.166552 0.193799 0.11714 0.0784708 0.324029 0.179954 0.307923 0.195462 1.23128 0.529498 0.64894 0.488768 1.20698 0.587848 0.246503 3.14721 1.64335 8.35312
32.655150 0.0697188 0.545531 0.290228 0.16402 0.199608 0.114142 0.080987 0.326098 0.172787 0.318387 0.190505 1.27028 0.529199 0.674068 0.465537 1.17706 0.611808 0.238875 3.51744 1.50942 6.75301
32.897040 0.0702683 0.547797 0.294434 0.161724 0.204326 0.112397 0.0839692 0.328317 0.165987 0.326679 0.187536 1.31219 0.532292 0.694784 0.446293 1.16514 0.636317 0.2341 3.91923 1.42056 5.62849
33.138930 0.0706486 0.549966 0.298688 0.159765 0.208122 0.111495 0.0872293 0.330565 0.160065 0.333177 0.185764 1.35648 0.537916 0.711601 0.429803 1.16569 0.661205 0.231675 4.34031 1.36105 4.82439
33.380820 0.0709733 0.552053 0.303309 0.158293 0.211011 0.111225 0.0908848 0.332808 0.155518 0.33795 0.184803 1.40249 0.544484 0.72483 0.415737 1.17341 0.686004 0.231341 4.75652 1.32195 4.24381
33.622710 0.0711396 0.554035 0.308024 0.157535 0.212934 0.11142 0.0948816 0.335097 0.152899 0.340925 0.184487 1.44978 0.549329 0.734927 0.403661 1.18034 0.711493 0.232536 5.13204 1.29304 3.82063
33.864600 0.0713926 0.5559 0.312904 0.157586 0.213843 0.112001 0.0992643 0.337254 0.152579 0.342092 0.184588 1.49749 0.550133 0.742188 0.393085 1.1817 0.73814 0.234828 5.42567 1.26912 3.51215
34.106490 0.0716285 0.55766 0.317931 0.158565 0.213686 0.112901 0.103991 0.33924 0.154823 0.341346 0.185044 1.54482 0.545382 0.746971 0.383799 1.17375 0.766337 0.237775 5.59239 1.247 3.29023
34.348380 0.0718359 0.559342 0.32308 0.160558 0.212409 0.11407 0.109038 0.341012 0.159797 0.338712 0.185719 1.59087 0.534811 0.749075 0.375384 1.15518 0.79544 0.241002 5.58654 1.22509 3.13422
34.590270 0.0720101 0.560974 0.328283 0.163591 0.209929 0.115501 0.114338 0.342541 0.167468 0.333991 0.186608 1.63422 0.519758 0.7477 0.367829 1.12826 0.823615 0.244288 5.37254 1.20389 3.03117
34.832160 0.0721132 0.562589 0.333446 0.167562 0.206296 0.117218 0.119779 0.343823 0.177434 0.327133 0.187772 1.67308 0.502956 0.741842 0.361199 1.098 0.847994 0.247762 4.94902 1.18471 2.97217
35.074050 0.0721722 0.564222 0.338421 0.172132 0.201612 0.119288 0.125206 0.344875 0.188719 0.318336 0.189308 1.70555 0.487156 0.730692 0.355812 1.07128 0.865149 0.251613 4.37366 1.16904 2.95301
35.315940 0.0721976 0.565956 0.343137 0.176892 0.196179 0.121703 0.130515 0.345727 0.200139 0.308082 0.191187 1.73081 0.474256 0.714132 0.35151 1.05433 0.873086 0.255771 3.74028 1.156 2.96849
35.557830 0.0721875 0.567871 0.347514 0.181495 0.190174 0.124491 0.13561 0.346412 0.210892 0.296802 0.193428 1.74821 0.464717 0.692513 0.348408 1.05191 0.870682 0.260294 3.13049 1.14468 3.0193
35.799720 0.0721099 0.570014 0.351494 0.185737 0.183748 0.127639 0.140395 0.346974 0.220428 0.284833 0.196059 1.75758 0.45813 0.66669 0.346546 1.06723 0.858597 0.265321 2.59348 1.13354 3.10766
36.041610 0.0718253 0.572422 0.354965 0.189546 0.176824 0.131343 0.144731 0.347392 0.228706 0.272207 0.199215 1.75828 0.453774 0.637308 0.346149 1.10399 0.837279 0.271056 2.14521 1.12177 3.24049
36.283500 0.0715497 0.57507 0.357894 0.192922 0.169199 0.135668 0.148518 0.3477 0.235789 0.258779 0.20303 1.75086 0.450733 0.60475 0.34759 1.16655 0.807941 0.277829 1.78149 1.10893 3.42857
36.525390 0.0712392 0.577997 0.360239 0.195921 0.160599 0.140735 0.151678 0.347894 0.241835 0.244308 0.207651 1.73545 0.448448 0.569447 0.351048 1.26151 0.772106 0.286077 1.49344 1.09425 3.68416
36.767280 0.0709336 0.581274 0.362006 0.198601 0.150748 0.14661 0.154168 0.347971 0.247016 0.228576 0.213142 1.71285 0.446314 0.531758 0.356699 1.39868 0.731513 0.296049 1.27146 1.07673 4.01644
37.009170 0.0706337 0.584909 0.363237 0.201006 0.139372 0.153279 0.155943 0.347895 0.251468 0.211486 0.219431 1.68387 0.443596 0.492238 0.364378 1.59323 0.688422 0.307878 1.10841 1.055 4.4228
37.251060 0.0702145 0.58889 0.363968 0.203222 0.126266 0.160487 0.156989 0.347632 0.255335 0.193124 0.226155 1.64937 0.440119 0.451793 0.373429 1.87136 0.645558 0.321274 0.998915 1.02705 4.8726
37.492950 0.0697991 0.593295 0.364255 0.205365 0.111753 0.16767 0.157342 0.347082 0.25876 0.174293 0.232587 1.61037 0.434987 0.411911 0.382513 2.27408 0.605526 0.335361 0.937427 0.990941 5.28609
37.734840 0.0694101 0.598106 0.364052 0.207613 0.0968736 0.173978 0.156993 0.346071 0.261972 0.156549 0.237735 1.56757 0.427698 0.374875 0.389749 2.87577 0.571162 0.348798 0.915999 0.946514 5.54469
37.976730 0.0690055 0.603325 0.363246 0.210275 0.0834876 0.178665 0.15601 0.344266 0.265486 0.142255 0.240784 1.52157 0.418545 0.344076 0.39351 3.82574 0.544894 0.360545 0.923579 0.895929 5.55002
38.218620 0.0687449 0.608915 0.36152 0.213968 0.0737925 0.181303 0.154387 0.341047 0.269901 0.133134 0.241379 1.47267 0.40773 0.321797 0.392922 5.4401 0.527987 0.370577 0.949021 0.843027 5.29767
38.460510 0.0685792 0.614854 0.358084 0.220015 0.0692448 0.182074 0.152146 0.335152 0.276697 0.129639 0.239922 1.42064 0.398074 0.308813 0.388411 8.45883 0.519397 0.381106 0.984975 0.791634 4.87805
38.702400 0.0678613 0.621121 0.350691 0.231678 0.0695218 0.181551 0.149378 0.323458 0.289016 0.130721 0.237252 1.36244 0.402934 0.30421 0.381299 14.7568 0.5157 0.398202 1.0292 0.742517 4.40394
38.944290 0.0677687 0.627612 0.332578 0.256976 0.0731567 0.180265 0.14621 0.298608 0.312865 0.134773 0.234067 1.28101 0.47133 0.305941 0.372706 28.1133 0.517379 0.436132 1.07957 0.689023 3.95703
39.186180 0.0678024 0.634319 0.290805 0.303396 0.0785441 0.178761 0.142774 0.252118 0.349183 0.140479 0.231005 1.1225 0.672883 0.312227 0.363673 42.9209 0.573509 0.513265 1.11489 0.611318 3.57649
39.428070 0.0679754 0.641278 0.243437 0.34267 0.0846627 0.177425 0.139065 0.213887 0.371133 0.147087 0.228534 0.905171 0.866231 0.321927 0.354937 33.6232 0.706558 0.583092 1.11962 0.533998 3.27006
39.669960 0.0682331 0.648414 0.220282 0.358235 0.091007 0.176363 0.135242 0.202534 0.374087 0.154201 0.226839 0.75268 0.931836 0.334148 0.346707 19.8587 0.808423 0.611183 1.15781 0.505698 3.03182
39.911850 0.0684825 0.655699 0.212277 0.363447 0.0974089 0.175679 0.131433 0.199708 0.371728 0.161686 0.225956 0.665957 0.930328 0.348419 0.339119 12.657 0.870106 0.621047 1.24909 0.51367 2.8517
40.153740 0.0688843 0.663055 0.210379 0.365266 0.103744 0.175317 0.12774 0.197805 0.368489 0.169589 0.22595 0.613792 0.90329 0.364524 0.332059 9.1534 0.911799 0.626133 1.38306 0.544023 2.72337
40.395630 0.0693707 0.670471 0.211507 0.365841 0.110136 0.175455 0.124162 0.195639 0.365149 0.178037 0.226831 0.579647 0.865792 0.382233 0.325444 7.38266 0.943639 0.631062 1.55371 0.593957 2.64686
40.637520 0.0699424 0.677943 0.214777 0.365776 0.116496 0.176176 0.120819 0.19326 0.361858 0.187211 0.228773 0.556234 0.823643 0.401477 0.31929 6.52586 0.970434 0.637202 1.7529 0.66908 2.63084
40.879410 0.0706331 0.685496 0.220211 0.365173 0.122757 0.177892 0.117831 0.191014 0.358608 0.197359 0.232202 0.540361 0.778935 0.422186 0.313958 6.25442 0.9939 0.645521 1.97036 0.784704 2.70193
41.121300 0.0714749 0.693268 0.228296 0.363788 0.128952 0.181731 0.115254 0.189346 0.355256 0.208754 0.237793 0.530639 0.732454 0.444257 0.311177 6.44793 1.01486 0.657869 2.19455 0.972786 2.91832
41.363190 0.0723083 0.7013 0.239793 0.361046 0.135341 0.190321 0.113104 0.189077 0.351557 0.221917 0.24685 0.526305 0.683911 0.467193 0.316616 7.08089 1.03396 0.679253 2.41746 1.28984 3.40413
41.605080 0.0731909 0.709735 0.255642 0.355944 0.142667 0.207963 0.111299 0.191489 0.346932 0.237514 0.26003 0.52695 0.632878 0.489783 0.345965 8.16414 1.05257 0.732307 2.64755 1.7796 4.36117
41.846970 0.0742911 0.718537 0.276672 0.347062 0.152174 0.229909 0.109464 0.198077 0.340523 0.25649 0.269624 0.531719 0.579484 0.509769 0.405563 9.67435 1.07834 0.856625 2.90577 2.26992 5.84547
42.088860 0.0752335 0.727513 0.303336 0.332479 0.16571 0.24066 0.108255 0.210423 0.331092 0.27936 0.266316 0.539364 0.524748 0.523321 0.469222 11.4466 1.13531 1.04342 3.21509 2.47741 7.6214
42.330750 0.0761975 0.736825 0.334692 0.310529 0.184322 0.237714 0.107456 0.229112 0.317356 0.305133 0.252454 0.546896 0.471334 0.525759 0.531476 12.9836 1.27969 1.23623 3.58159 2.40585 9.32509
42.572640 0.0771889 0.74668 0.367489 0.281912 0.206998 0.224995 0.106875 0.252556 0.299135 0.330758 0.233848 0.549688 0.424973 0.513999 0.60048 13.4861 1.55827 1.36651 3.9863 2.17436 10.2267
42.814530 0.0782643 0.757324 0.396906 0.250992 0.229762 0.206768 0.106554 0.276547 0.278927 0.351706 0.217833 0.543793 0.393848 0.490587 0.675693 12.5477 1.91902 1.38724 4.43285 1.93923 9.79357
43.056420 0.0796368 0.769147 0.41983 0.223487 0.249297 0.187645 0.106328 0.297368 0.261393 0.365359 0.210006 0.529537 0.381244 0.462275 0.752718 10.7116 2.2414 1.32418 5.02906 1.8343 8.44748
43.298310 0.080531 0.782154 0.436283 0.202345 0.264752 0.170512 0.106081 0.31396 0.250594 0.371945 0.210199 0.510223 0.383876 0.433313 0.829931 8.81414 2.44534 1.24517 5.97931 1.88059 6.97659
43.540200 0.0817472 0.796236 0.447904 0.1877 0.276931 0.156482 0.105915 0.327009 0.249682 0.371671 0.214893 0.489228 0.396377 0.404184 0.905118 7.30986 2.51357 1.20492 7.47506 2.02881 5.7648
43.782090 0.0829943 0.811284 0.456133 0.179288 0.285976 0.146315 0.105548 0.33763 0.26068 0.36393 0.220474 0.46833 0.414018 0.373861 0.972678 6.27013 2.46283 1.22313 9.43325 2.23029 4.85146
44.023980 0.0844297 0.827806 0.462192 0.17804 0.291212 0.140768 0.105042 0.346631 0.282334 0.348138 0.224873 0.448597 0.431663 0.34391 1.02347 5.62362 2.3279 1.28831 11.0831 2.43574 4.16966
44.265870 0.0861161 0.845671 0.466843 0.183972 0.292327 0.139406 0.10469 0.354572 0.308455 0.326682 0.227727 0.430423 0.443946 0.319255 1.05199 5.24586 2.15981 1.37477 11.3896 2.59278 3.67059
44.507760 0.0881796 0.864965 0.470333 0.193882 0.290776 0.1406 0.104073 0.361428 0.331423 0.305005 0.229275 0.413683 0.448529 0.303686 1.05923 5.03623 2.00053 1.46434 10.3266 2.66773 3.34434
44.749650 0.0906059 0.885752 0.473026 0.204014 0.288623 0.142732 0.103312 0.367653 0.348459 0.287265 0.23021 0.398417 0.447315 0.296011 1.05135 4.93028 1.86628 1.54839 8.72771 2.66974 3.17318
44.991540 0.0933395 0.908784 0.475209 0.212541 0.286991 0.144859 0.102583 0.372893 0.359807 0.274504 0.230873 0.384256 0.442588 0.292736 1.03315 4.90824 1.76179 1.62852 7.23703 2.62073 3.13239
45.233430 0.0964596 0.934712 0.477042 0.219316 0.286003 0.146594 0.10185 0.376559 0.366808 0.266052 0.231338 0.370895 0.435853 0.291056 1.00786 4.97457 1.68879 1.70831 6.04519 2.53705 3.19298
45.475320 0.0997376 0.963574 0.478524 0.224782 0.285442 0.147779 0.101215 0.37826 0.370954 0.260729 0.231528 0.358362 0.427829 0.289478 0.978108 5.1478 1.64425 1.78766 5.1183 2.4246 3.33309
45.717210 0.103129 0.994984 0.479639 0.229404 0.285193 0.148331 0.100838 0.37802 0.373235 0.257764 0.231286 0.346863 0.419419 0.287146 0.9463 5.46036 1.61959 1.86722 4.38483 2.28851 3.54034
45.959100 0.106541 1.02926 0.480404 0.23353 0.285256 0.148267 0.100904 0.37611 0.37413 0.256613 0.230427 0.336308 0.411209 0.283805 0.913285 5.96712 1.6067 1.94526 3.80157 2.13293 3.80325
46.200990 0.109998 1.06785 0.480754 0.237561 0.285503 0.147589 0.101443 0.372493 0.373897 0.256938 0.22873 0.32649 0.403229 0.279313 0.878965 6.81458 1.60177 2.02241 3.33554 1.96008 4.09139
46.442880 0.113504 1.11205 0.480334 0.242539 0.285816 0.146189 0.102601 0.366688 0.372806 0.258825 0.225852 0.318005 0.395114 0.273326 0.843342 8.43171 1.60165 2.10106 2.9539 1.77292 4.33353
46.684770 0.117453 1.16188 0.477959 0.250805 0.286169 0.144239 0.104491 0.359324 0.37135 0.261985 0.221499 0.312375 0.386285 0.266799 0.80722 11.886 1.59019 2.17073 2.65454 1.58653 4.50731
46.926660 0.121728 1.21947 0.467626 0.272619 0.286337 0.141945 0.107485 0.350133 0.369685 0.266408 0.215391 0.315253 0.371689 0.260549 0.769965 21.8269 1.53788 2.20965 2.44748 1.44244 4.62507
47.168550 0.125974 1.28601 0.408249 0.357356 0.285998 0.139683 0.11167 0.342272 0.365033 0.272176 0.207241 0.349687 0.327116 0.25596 0.731685 48.8057 1.38433 2.02025 2.36309 1.63848 4.79167
47.410440 0.131058 1.36209 0.298318 0.454578 0.285091 0.137796 0.116709 0.347459 0.346978 0.27885 0.197553 0.385071 0.27236 0.254307 0.692684 27.0744 1.38135 1.40988 2.25211 2.15101 5.05817
47.652330 0.137537 1.44939 0.267898 0.474248 0.283606 0.136555 0.124682 0.348915 0.331889 0.285667 0.187033 0.386882 0.25947 0.255313 0.653612 11.1767 1.3217 1.06205 2.24511 2.31188 5.26314
47.894220 0.144768 1.55122 0.262869 0.478002 0.281563 0.135798 0.1353 0.347336 0.319772 0.292259 0.176367 0.384171 0.25493 0.257915 0.614668 6.3315 1.20429 0.852006 2.34081 2.36257 5.22708
48.136110 0.153116 1.67212 0.264397 0.478189 0.279142 0.13521 0.150053 0.344871 0.309345 0.298045 0.166268 0.380958 0.25324 0.260726 0.576303 4.33163 1.08331 0.695186 2.50232 2.36133 4.9084
48.378000 0.162149 1.81607 0.268851 0.476972 0.276416 0.134649 0.170855 0.342324 0.300653 0.302686 0.157178 0.377569 0.254168 0.263073 0.539329 3.31616 0.973086 0.570177 2.71345 2.3113 4.39406
48.619890 0.171559 1.98811 0.27541 0.474962 0.273383 0.134079 0.201025 0.339899 0.29372 0.306347 0.149259 0.373625 0.257635 0.265308 0.504058 2.73412 0.875757 0.46842 2.96838 2.21006 3.80396
48.861780 0.181457 2.19738 0.284103 0.472783 0.269918 0.13339 0.246355 0.337689 0.288665 0.308744 0.142728 0.368939 0.263279 0.267154 0.470543 2.37889 0.792541 0.383708 3.26446 2.05673 3.21419
49.103670 0.190243 2.44782 0.294993 0.470722 0.265945 0.132076 0.316809 0.335719 0.28541 0.310359 0.137726 0.362915 0.270507 0.269223 0.439675 2.15456 0.722399 0.311938 3.59931 1.85661 2.66145
49.345560 0.197589 2.74221 0.30849 0.46918 0.2614 0.129135 0.431577 0.333877 0.283726 0.311472 0.134479 0.355073 0.278587 0.271599 0.412183 2.01162 0.665338 0.249716 3.96788 1.62158 2.16751
49.587450 0.206999 3.08151 0.325261 0.468829 0.256093 0.122937 0.626422 0.331971 0.283162 0.312059 0.133405 0.344891 0.286888 0.273443 0.388569 1.92422 0.620958 0.193276 4.3332 1.36986 1.75251
49.829340 0.23439 3.4414 0.346039 0.470272 0.250085 0.110829 0.974836 0.329366 0.282537 0.312879 0.135465 0.331959 0.29556 0.273718 0.369647 1.87491 0.588322 0.139768 4.63927 1.12508 1.42028
50.071230 0.317159 3.74227 0.370733 0.473639 0.243462 0.0893468 1.56293 0.324938 0.279676 0.315105 0.142372 0.316482 0.306135 0.270181 0.35568 1.85233 0.564783 0.0888558 4.76844 0.914032 1.17228
50.313120 0.480421 3.82718 0.397861 0.477911 0.236846 0.0552254 2.28847 0.317381 0.271664 0.320807 0.156701 0.300568 0.322237 0.260405 0.345225 1.84913 0.549045 0.053931 4.69651 0.756423 0.997932
50.555010 0.620048 3.61342 0.422824 0.480605 0.231795 0.0379652 2.39303 0.309677 0.261533 0.326575 0.176132 0.286573 0.343278 0.247094 0.335744 1.85983 0.539607 0.0941743 4.44786 0.66458 0.917664
50.796900 0.574993 3.36318 0.440184 0.47989 0.229756 0.109304 2.05613 0.311554 0.263949 0.322036 0.191042 0.273219 0.360201 0.242897 0.325696 1.88227 0.5349 0.191727 4.02452 0.627424 0.99469
51.038790 0.43231 3.27962 0.447814 0.476023 0.230401 0.197545 1.71187 0.321559 0.278699 0.307964 0.201712 0.268116 0.372792 0.246971 0.309739 1.91424 0.533335 0.297694 3.48613 0.61169 1.20306
51.280680 0.310292 3.1975 0.448277 0.471217 0.231937 0.259615 1.26761 0.330964 0.293626 0.293345 0.208335 0.277745 0.386247 0.250147 0.2914 1.95387 0.534458 0.365404 2.95278 0.602131 1.37285
51.522570 0.22791 3.03086 0.445385 0.467138 0.233202 0.290489 0.917984 0.337791 0.305202 0.280931 0.208478 0.296787 0.400689 0.250631 0.279229 2.00307 0.537578 0.389949 2.46206 0.608322 1.43479
51.764460 0.17725 2.81786 0.441555 0.464228 0.233681 0.30259 0.681867 0.342883 0.313907 0.27036 0.203732 0.3197 0.415199 0.249482 0.273598 2.06296 0.542272 0.388972 2.02025 0.633918 1.41863
52.006350 0.149951 2.59906 0.437839 0.462136 0.233685 0.307072 0.526605 0.3468 0.320592 0.261417 0.197406 0.343092 0.429232 0.2477 0.271313 2.13378 0.549153 0.379936 1.65584 0.669495 1.37057
52.248240 0.138088 2.3959 0.434619 0.460445 0.233643 0.308443 0.42284 0.349914 0.325842 0.253906 0.191091 0.365465 0.442547 0.246106 0.270834 2.21626 0.559134 0.370486 1.36867 0.707462 1.31293
52.490130 0.134511 2.21723 0.431905 0.458883 0.233584 0.308331 0.352481 0.352419 0.330006 0.247444 0.185188 0.386186 0.454996 0.244703 0.271634 2.31431 0.572462 0.363551 1.13544 0.74475 1.25409
52.732020 0.134824 2.0616 0.429746 0.457247 0.233866 0.308123 0.303722 0.354443 0.333416 0.24207 0.180375 0.405255 0.466617 0.243812 0.273057 2.4295 0.590524 0.361145 0.950186 0.777862 1.20092
52.973910 0.136693 1.92523 0.428014 0.455153 0.234684 0.308615 0.269115 0.356039 0.336137 0.237955 0.177036 0.422753 0.477277 0.243704 0.274653 2.55829 0.614264 0.363691 0.809351 0.805142 1.15766
53.215800 0.139573 1.81261 0.426732 0.452815 0.235674 0.30652 0.244775 0.357308 0.338259 0.234369 0.172606 0.439434 0.487633 0.24396 0.277816 2.71111 0.640682 0.366866 0.693555 0.836881 1.09559
53.457690 0.142931 1.71781 0.425759 0.450068 0.23704 0.303126 0.226891 0.3582 0.339888 0.231563 0.167979 0.45573 0.497771 0.244829 0.28189 2.88816 0.67099 0.373652 0.618412 0.870063 1.02475
53.699580 0.146356 1.63758 0.425032 0.446874 0.238809 0.299643 0.214004 0.35873 0.341097 0.229627 0.163994 0.471558 0.507405 0.246361 0.286137 3.09112 0.706524 0.386036 0.59893 0.901328 0.955229
53.941470 0.149501 1.56917 0.424557 0.443172 0.241029 0.297086 0.20508 0.358935 0.341943 0.228697 0.161193 0.486839 0.515916 0.248754 0.289905 3.3191 0.748872 0.404408 0.649438 0.927422 0.892529
54.183360 0.152398 1.50938 0.424356 0.438993 0.243668 0.295601 0.199375 0.358875 0.342469 0.228904 0.159537 0.501939 0.523191 0.252198 0.293118 3.56568 0.800332 0.427994 0.781852 0.948552 0.833798
54.425250 0.154657 1.45532 0.424548 0.434364 0.246826 0.295353 0.19528 0.358652 0.342659 0.230455 0.15898 0.517248 0.528469 0.257128 0.29575 3.8135 0.863983 0.455735 1.02504 0.963839 0.776085
54.667140 0.156004 1.40695 0.425156 0.429404 0.250372 0.295931 0.192766 0.358292 0.342393 0.233391 0.159208 0.532999 0.530959 0.263896 0.2979 4.04451 0.942553 0.4865 1.44804 0.973865 0.717306
54.909030 0.156807 1.36398 0.426018 0.424304 0.253969 0.297132 0.191366 0.357869 0.341529 0.237957 0.160007 0.549575 0.529942 0.273483 0.299559 4.22858 1.03945 0.518889 2.22312 0.979803 0.658844
55.150920 0.157533 1.32568 0.427 0.419311 0.257377 0.298797 0.19049 0.357459 0.339445 0.244791 0.161154 0.566987 0.524051 0.288376 0.300949 4.33846 1.16089 0.551315 3.82649 0.982357 0.604647
55.392810 0.158422 1.2923 0.427773 0.414634 0.260662 0.300625 0.190141 0.357017 0.334555 0.255741 0.162409 0.585252 0.509252 0.314905 0.302201 4.36627 1.32976 0.583373 7.81875 0.981264 0.56324
55.634700 0.16037 1.26471 0.428033 0.407659 0.26808 0.302507 0.189796 0.356685 0.320253 0.277763 0.163543 0.603782 0.467154 0.373806 0.303278 4.26659 1.67603 0.614094 19.96 0.956648 0.575289
55.876590 0.162555 1.24252 0.427606 0.376638 0.307935 0.304507 0.189248 0.356321 0.280002 0.322014 0.164463 0.622546 0.344225 0.488005 0.304168 3.7411 2.63365 0.642595 35.9131 0.803523 0.766378
56.118480 0.165579 1.225 0.426608 0.335067 0.351239 0.30671 0.18915 0.355976 0.257029 0.344222 0.165136 0.640835 0.256649 0.537724 0.3049 3.16872 3.3035 0.669239 17.0341 0.59468 0.944503
56.360370 0.169019 1.21114 0.425051 0.321174 0.362948 0.309302 0.188981 0.355806 0.259238 0.34604 0.165763 0.658131 0.251392 0.538578 0.305401 3.17405 3.35076 0.691289 7.33054 0.498413 1.01972
56.602260 0.172834 1.20008 0.422846 0.318431 0.364822 0.312276 0.188839 0.355764 0.26577 0.344532 0.166289 0.674441 0.260256 0.532961 0.305715 3.4591 3.22848 0.708647 3.99173 0.44998 1.07845
56.844150 0.176834 1.19026 0.420169 0.319673 0.36368 0.315631 0.188698 0.355881 0.273134 0.34234 0.166821 0.689382 0.270748 0.526945 0.305922 3.90885 3.06218 0.720172 2.58573 0.420416 1.14283
57.086040 0.180668 1.18088 0.417326 0.322613 0.361307 0.319496 0.18846 0.356145 0.280644 0.339875 0.167484 0.702929 0.281166 0.521272 0.30602 4.45416 2.887 0.725414 1.89934 0.401674 1.21842
57.327930 0.184425 1.17236 0.414713 0.32588 0.358251 0.323843 0.188107 0.356563 0.287905 0.337257 0.168266 0.715284 0.291051 0.51591 0.305986 4.9973 2.71726 0.726056 1.52472 0.389872 1.30955
57.569820 0.188297 1.1654 0.412478 0.328679 0.354897 0.328582 0.187703 0.357148 0.294708 0.334531 0.169182 0.726472 0.300325 0.510614 0.305834 5.44051 2.56041 0.724356 1.29958 0.382406 1.42106
57.811710 0.192468 1.16013 0.410858 0.330298 0.351343 0.333751 0.187136 0.357885 0.300815 0.33169 0.170267 0.736627 0.308791 0.505292 0.305562 5.65226 2.42086 0.722285 1.15591 0.378016 1.55811
58.053600 0.197068 1.15648 0.410078 0.330012 0.347543 0.339293 0.186412 0.35882 0.305765 0.328761 0.171477 0.745881 0.316067 0.499954 0.305369 5.50772 2.30023 0.722465 1.06211 0.375496 1.72941
58.295490 0.202256 1.15468 0.410051 0.327663 0.343513 0.344987 0.185636 0.359968 0.309283 0.32577 0.172701 0.754311 0.322099 0.494404 0.305375 5.01119 2.19593 0.72637 1.00206 0.373761 1.94933
58.537380 0.208002 1.15458 0.410369 0.323751 0.339196 0.350776 0.184583 0.361276 0.311429 0.322803 0.173976 0.761886 0.327038 0.488358 0.305667 4.30226 2.10402 0.734155 0.970031 0.372564 2.23677
58.779270 0.214388 1.1556 0.410615 0.318777 0.334664 0.356423 0.183518 0.362628 0.312001 0.319798 0.175319 0.768585 0.33094 0.481865 0.306504 3.55581 2.02015 0.745377 0.965237 0.371741 2.61288
59.021160 0.220498 1.15636 0.410405 0.313308 0.329948 0.361927 0.182153 0.363916 0.311013 0.316923 0.176908 0.77434 0.333332 0.474826 0.308108 2.90149 1.94249 0.759459 0.987286 0.371084 3.09696
59.263050 0.226011 1.15629 0.409594 0.30757 0.325248 0.367227 0.180619 0.365092 0.308429 0.314365 0.178908 0.779097 0.334012 0.467054 0.310673 2.38912 1.86856 0.776469 1.036 0.369947 3.70084
59.504940 0.231088 1.1556 0.408077 0.301391 0.320838 0.371755 0.178767 0.366148 0.303999 0.312323 0.18111 0.782752 0.332674 0.458271 0.314594 2.00601 1.7963 0.798634 1.11308 0.365242 4.43668
59.746830 0.236613 1.15582 0.405842 0.294182 0.317175 0.373769 0.176723 0.367031 0.297145 0.310913 0.182626 0.785341 0.329012 0.447814 0.321026 1.712 1.72573 0.832012 1.22568 0.349686 5.34344
59.988720 0.242069 1.15637 0.402991 0.285595 0.315128 0.371212 0.174216 0.367611 0.287564 0.31042 0.183436 0.786819 0.322768 0.435292 0.330829 1.49148 1.65139 0.876088 1.38087 0.336421 6.36713
