#t(fs) C1F2 C1F3 C1F4 C1C5 C1H6 C1C7 C1H8 C1F9 F2F3 F2F4 F2C5 F2H6 F2C7 F2H8 F2F9 F3F4 F3C5 F3H6 F3C7 F3H8 F3F9 F4C5 F4H6 F4C7 F4H8 F4F9 C5H6 C5C7 C5H8 C5F9 H6C7 H6H8 H6F9 C7H8 C7F9 H8F9(ang.)
23.947110 1.3256303755 1.3817217136 1.3742955039 1.5190046407 2.2188288655 2.5177065710 2.9996045443 3.7794488257 2.1607602541 2.2079817375 2.4442630162 3.2362432690 3.3261479455 3.6939804829 4.5275411954 2.2026725026 2.3579294915 3.0437857559 2.7557908997 2.6683254020 4.1373952976 2.3353052187 2.5685546086 3.5266128578 4.1358788549 4.6361405307 .9400456333 1.3500210816 2.3473915219 2.3572985660 1.7545870587 2.8815299181 2.2886232443 1.2267698357 1.3934172657 2.1526330492
24.189000 1.3275060503 1.3816392613 1.3740323832 1.5180694288 2.2065772678 2.5163655093 3.0121933678 3.7802498030 2.1598598750 2.2083230530 2.4465503883 3.2222418746 3.3243791580 3.7036446171 4.5289497144 2.2026376650 2.3562642888 3.0316119046 2.7568318363 2.6634807640 4.1393439898 2.3363475669 2.5757960911 3.5279731569 4.1510041556 4.6395018561 .9148254699 1.3473308360 2.3752645627 2.3582366025 1.7278187685 2.8900704119 2.2707566628 1.2665785032 1.3946326453 2.1907147095
24.430890 1.3294468473 1.3814787040 1.3736865071 1.5167228196 2.1989264507 2.5153523478 3.0243844495 3.7809736519 2.1589170922 2.2085960867 2.4483712748 3.2129106358 3.3228802220 3.7129626610 4.5302874990 2.2025340610 2.3542478589 3.0242075336 2.7580574980 2.6588044942 4.1412163695 2.3371412567 2.5847316716 3.5296798468 4.1654931443 4.6427655510 .8961949474 1.3452295988 2.4022064831 2.3594320721 1.7062340446 2.9027262188 2.2548872027 1.3050373868 1.3956252446 2.2280085318
24.672780 1.3314583157 1.3812413611 1.3732604271 1.5149172746 2.1966096213 2.5146747160 3.0361682681 3.7816053968 2.1579377693 2.2088113865 2.4496702846 3.2090763053 3.3216486570 3.7219502401 4.5315381829 2.2023624157 2.3518253290 3.0223487323 2.7594676085 2.6542873579 4.1429944553 2.3376824878 2.5956421847 3.5317497567 4.1793388029 4.6459214457 .8852353685 1.3437178176 2.4281465288 2.3608904108 1.6905160636 2.9201829525 2.2409918790 1.3421053144 1.3963798071 2.2644313733
24.914670 1.3335148721 1.3809275099 1.3727514141 1.5126288632 2.2000985284 2.5143503262 3.0475446618 3.7821618417 2.1569092944 2.2089495332 2.4503924076 3.2112475204 3.3206755104 3.7306095178 4.5326970960 2.2021232181 2.3489583763 3.0265541487 2.7610705972 2.6499316667 4.1446834311 2.3379666761 2.6087253042 3.5341937462 4.1925409577 4.6489795369 .8826347982 1.3427926302 2.4530245920 2.3626334615 1.6811115436 2.9428963767 2.2290306993 1.3777545513 1.3968938035 2.2999102423
25.156560 1.3356171980 1.3805351856 1.3721616318 1.5098765470 2.2095157269 2.5143630223 3.0586214996 3.7826278984 2.1558379904 2.2090305215 2.4505476542 3.2195651969 3.3199346552 3.7390472363 4.5337373294 2.2018221937 2.3456368691 3.0369892907 2.7628409532 2.6458557307 4.1462513427 2.3380095401 2.6240585508 3.5369833592 4.2052089419 4.6519139657 .8885604001 1.3424021454 2.4768547983 2.3646189356 1.6781642156 2.9710683601 2.2189304423 1.4119942122 1.3971599835 2.3343099401
25.398450 1.3377513485 1.3800506822 1.3714791135 1.5067210352 2.2245935962 2.5147087405 3.0695410791 3.7830424527 2.1547131481 2.2090431640 2.4501831902 3.2337332828 3.3194145670 3.7474008217 4.5346844626 2.2014484771 2.3418827271 3.0534191364 2.7647633982 2.6422338429 4.1477112557 2.3378294414 2.6415507132 3.5400816861 4.2174783511 4.6547360485 .9026203671 1.3424947920 2.4996802585 2.3668319664 1.6815313302 3.0045776686 2.2107039123 1.4448283379 1.3972042277 2.3674899461
25.640340 1.3399092353 1.3794885362 1.3706857606 1.5032400185 2.2447343601 2.5153692266 3.0804706038 3.7834123225 2.1535508642 2.2089792863 2.4493539641 3.2530792239 3.3190741554 3.7557852392 4.5355110675 2.2010098990 2.3377582453 3.0752838504 2.7668248330 2.6392246191 4.1490553332 2.3374613796 2.6610181843 3.5434460607 4.2295317894 4.6574427769 .9239451202 1.3430038505 2.5216347741 2.3692186507 1.6907560539 3.0430697150 2.2043326109 1.4763729950 1.3970275117 2.3994024164
25.882230 1.3420753114 1.3788192891 1.3697908799 1.4995330364 2.2690850270 2.5163308339 3.0915415511 3.7837478630 2.1523321642 2.2088489184 2.4481389190 3.2766617021 3.3188866539 3.7642910392 4.5362050949 2.2005025896 2.3333213133 3.1017250348 2.7689925622 2.6369349934 4.1502638450 2.3369471404 2.6821207360 3.5470453295 4.2415307016 4.6600294118 .9513315746 1.3438834164 2.5428778155 2.3717189868 1.7052155796 3.0859907497 2.1998471379 1.5067569175 1.3966400074 2.4300758058
26.124120 1.3442446186 1.3780585986 1.3687809395 1.4956799547 2.2966161850 2.5176024538 3.1026266628 3.7840669035 2.1510739401 2.2086415131 2.4466209524 3.3034032691 3.3188567432 3.7727870126 4.5367763624 2.1999320646 2.3286600069 3.1317178983 2.7712701301 2.6352104270 4.1513598882 2.3362960306 2.7043724504 3.5508683873 4.2533576781 4.6624922090 .9834086270 1.3451444400 2.5633893824 2.3743010166 1.7242032078 3.1324762629 2.1973239450 1.5359761227 1.3960618629 2.4596096314
26.366010 1.3464047273 1.3771834742 1.3676731876 1.4917355684 2.3263050753 2.5192029043 3.1133873232 3.7844138750 2.1497576382 2.2083577522 2.4448570388 3.3322418920 3.3189975271 3.7809390457 4.5372620323 2.1992905033 2.3238211087 3.1641839095 2.7736472364 2.6336621541 4.1523851361 2.3355225858 2.7273063932 3.5549487794 4.2647139120 4.6648788369 1.0188171007 1.3468417160 2.5830361939 2.3769834949 1.7469461253 3.1815055300 2.1967851137 1.5639721126 1.3953480748 2.4882272758
26.607900 1.3485572191 1.3762049766 1.3664738554 1.4877360446 2.3572153087 2.5211489603 3.1234164545 3.7848192150 2.1483969381 2.2080076508 2.4429035416 3.3622343139 3.3193279706 3.7883530196 4.5376940326 2.1985845865 2.3188595356 3.1981339344 2.7761197352 2.6318341933 4.1533828001 2.3346182219 2.7504701090 3.5593102706 4.2752159199 4.6672150908 1.0563216878 1.3490404758 2.6016182478 2.3797858514 1.7726790662 3.2320271811 2.1981807893 1.5906286014 1.3945502309 2.5161232233
26.849790 1.3506929907 1.3751170565 1.3651961869 1.4837330892 2.3885250680 2.5234267988 3.1324724531 3.7853046976 2.1469845008 2.2076012548 2.4408192640 3.3925583028 3.3198388154 3.7948003646 4.5380908964 2.1978096630 2.3138268506 3.2326934917 2.7786551910 2.6295113142 4.1543775609 2.3335977091 2.7734057195 3.5639437477 4.2846417075 4.6695218467 1.0948666401 1.3517515470 2.6189667783 2.3827013935 1.8007291165 3.2831165617 2.2014846776 1.6157712203 1.3937262655 2.5432695165
27.091680 1.3527871353 1.3739429617 1.3638234896 1.4798065095 2.4196342795 2.5260247424 3.1406059037 3.7858699002 2.1455300319 2.2071093674 2.4386616164 3.4225906337 3.3205051601 3.8003285133 4.5384283208 2.1969713398 2.3088010473 3.2672450152 2.7812430761 2.6268205880 4.1553635095 2.3324965730 2.7957385963 3.5688142458 4.2930352161 4.6717879140 1.1336751727 1.3549241152 2.6350298385 2.3856673353 1.8305715570 3.3341235999 2.2066769067 1.6392538611 1.3928781261 2.5693988367
27.333570 1.3548406858 1.3726623772 1.3623600976 1.4760517139 2.4499962749 2.5289074568 3.1480912461 3.7864836071 2.1440204757 2.2065406620 2.4365281143 3.4517835985 3.3213113962 3.8052445372 4.5386841651 2.1960595258 2.3038416022 3.3012353855 2.7838451884 2.6241852994 4.1562818777 2.3313782187 2.8170651522 3.5738716496 4.3006721845 4.6739820043 1.1720758127 1.3584637464 2.6498488405 2.3885768676 1.8617816395 3.3845479788 2.2137870238 1.6609090724 1.3919805612 2.5940243863
27.575460 1.3568541007 1.3713095118 1.3608090321 1.4725092153 2.4792002671 2.5320510135 3.1549879979 3.7871304499 2.1424804235 2.2059157960 2.4344518714 3.4797165229 3.3222258493 3.8096408912 4.5388302657 2.1951018786 2.2990218617 3.3342823417 2.7864545579 2.6218646374 4.1571226537 2.3302585634 2.8370809550 3.5790876777 4.3076212062 4.6760911367 1.2095702226 1.3623443104 2.6632660010 2.3913934383 1.8940128901 3.4337399401 2.2227940463 1.6803502247 1.3910299378 2.6165780328
27.817350 1.3588394300 1.3698752281 1.3591799309 1.4691440265 2.5068572191 2.5355122566 3.1606819393 3.7877807214 2.1408939610 2.2052255291 2.4324366347 3.5060263591 3.3233223527 3.8130361254 4.5388665967 2.1940841880 2.2943469266 3.3659681258 2.7890919232 2.6196441792 4.1578675915 2.3291069420 2.8555877414 3.5845627107 4.3133119004 4.6781234686 1.2456695919 1.3667279775 2.6744382840 2.3941461226 1.9269173824 3.4802656214 2.2335030875 1.6964558605 1.3899972735 2.6361160971
28.059240 1.3607630956 1.3683593959 1.3574807674 1.4661032549 2.5327513752 2.5391459098 3.1664229732 3.7884632278 2.1392694877 2.2044599976 2.4305775838 3.5304664773 3.3244378135 3.8164510492 4.5387915188 2.1930277790 2.2898496059 3.3959498926 2.7917749185 2.6175753645 4.1585331251 2.3280846682 2.8725296990 3.5900912299 4.3189387601 4.6800763927 1.2799770501 1.3711322400 2.6854794832 2.3966672024 1.9595999736 3.5260700413 2.2454802146 1.7123502121 1.3888711447 2.6553500821
28.301130 1.3626539979 1.3667421107 1.3556927215 1.4633838307 2.5567174196 2.5430089299 3.1720306376 3.7891643683 2.1376060272 2.2036377713 2.4288912014 3.5528969497 3.3256364448 3.8197666353 4.5386022849 2.1919066767 2.2855445362 3.4240360488 2.7945186065 2.6157685151 4.1590955706 2.3271447470 2.8877617363 3.5957173069 4.3243233349 4.6819203623 1.3122737817 1.3756806235 2.6960000187 2.3989697201 1.9919152676 3.5703999440 2.2585874833 1.7273435376 1.3876174316 2.6735919478
28.543020 1.3644878391 1.3650399522 1.3538367444 1.4609934522 2.5786513173 2.5471133484 3.1774651530 3.7898540455 2.1359066327 2.2027404077 2.4273723193 3.5731939616 3.3269118014 3.8229697946 4.5382646918 2.1907505329 2.2814633641 3.4500997229 2.7973417123 2.6141860260 4.1595301791 2.3262996635 2.9012549738 3.6014815795 4.3294447525 4.6836465301 1.3423766033 1.3804058637 2.7059831837 2.4010274965 2.0236323253 3.6129582814 2.2725771337 1.7413868213 1.3862026889 2.6907821124
28.784910 1.3662663980 1.3632423991 1.3519074648 1.4589386987 2.5984286537 2.5514762857 3.1826559090 3.7905527867 2.1341662354 2.2017764073 2.4260380709 3.5912517373 3.3282737362 3.8259879779 4.5378027138 2.1895447518 2.2776030198 3.4739531734 2.8002750314 2.6126117658 4.1598582794 2.3255304977 2.9129386268 3.6073839836 4.3342128111 4.6852517189 1.3700827246 1.3853122727 2.7155393902 2.4028537163 2.0544455268 3.6536252369 2.2871830614 1.7547656276 1.3846259683 2.7072907293
29.026800 1.3679912099 1.3613631196 1.3499201359 1.4572447622 2.6159147291 2.5560510559 3.1876655443 3.7912727999 2.1324030142 2.2007474054 2.4249256518 3.6069571136 3.3296916457 3.8288654092 4.5372382429 2.1882992323 2.2739745833 3.4954299326 2.8033051560 2.6109176281 4.1600965969 2.3248912343 2.9227567788 3.6133928161 4.3386969628 4.6867715848 1.3952124362 1.3902980818 2.7248965063 2.4044252300 2.0840525870 3.6924812622 2.3021934905 1.7679311527 1.3829151526 2.7235733498
29.268690 1.3696361561 1.3594075847 1.3478720874 1.4559382442 2.6310558044 2.5607633391 3.1928094887 3.7920216333 2.1306066193 2.1996527199 2.4240358635 3.6202464056 3.3310893675 3.8318856004 4.5365564297 2.1870089136 2.2705841683 3.5144537831 2.8063975894 2.6093174700 4.1602545956 2.3244006403 2.9306407447 3.6193985318 4.3431813284 4.6881917581 1.4177010867 1.3952184015 2.7343752226 2.4057108112 2.1122265251 3.7297181464 2.3174601639 1.7812868281 1.3811005642 2.7398577987
29.510580 1.3712339889 1.3573625112 1.3457857102 1.4550191171 2.6440992136 2.5655725776 3.1983173728 3.7927782672 2.1287788124 2.1985115208 2.4233955759 3.6313566159 3.3324793367 3.8353019420 4.5357784848 2.1856780253 2.2674167170 3.5313051307 2.8095471827 2.6080064719 4.1603190516 2.3241191891 2.9368129601 3.6253816465 4.3479162333 4.6895254408 1.4378368144 1.3999747203 2.7441749848 2.4066712505 2.1390359488 3.7657280340 2.3328948501 1.7950882561 1.3791638148 2.7562463924
29.752470 1.3727734566 1.3552540294 1.3436561782 1.4544808899 2.6551890409 2.5704369505 3.2042163181 3.7935188547 2.1269329542 2.1973055288 2.4229735323 3.6403670170 3.3338149888 3.8390754392 4.5348635992 2.1843230085 2.2644950672 3.5461839572 2.8127588566 2.6069746712 4.1602940725 2.3240526389 2.9414037161 3.6312929662 4.3529544635 4.6907510480 1.4557748679 1.4045026194 2.7543949328 2.4072820014 2.1644779070 3.8007636020 2.3483880111 1.8095255894 1.3770942463 2.7729065252
29.994360 1.3742514512 1.3530848616 1.3415084262 1.4543031170 2.6642704270 2.5753534331 3.2103248772 3.7942366854 2.1250667451 2.1960431587 2.4227854685 3.6472589025 3.3351364546 3.8430123427 4.5338391541 2.1829421447 2.2618172327 3.5590240191 2.8160115371 2.6061781265 4.1601752584 2.3241854001 2.9443599140 3.6371476815 4.3581692311 4.6918817086 1.4714641016 1.4088533138 2.7648218628 2.4075696340 2.1885291459 3.8345335095 2.3638904959 1.8242669318 1.3749028090 2.7895880719
30.236250 1.3756364250 1.3508791140 1.3393494522 1.4544432149 2.6713087871 2.5804048310 3.2161710683 3.7949424072 2.1231847772 2.1947269829 2.4227767100 3.6520054177 3.3364889837 3.8466702280 4.5326856741 2.1815416207 2.2593929794 3.5697678824 2.8193152788 2.6054318524 4.1599785377 2.3244446520 2.9456293341 3.6430465027 4.3631161770 4.6929261445 1.4848544940 1.4132475144 2.7748374686 2.4076116386 2.2112950872 3.8662327369 2.3793482422 1.8383793644 1.3726104508 2.8055994428
30.478140 1.3769362332 1.3486361400 1.3371750327 1.4548679028 2.6763017846 2.5856713164 3.2212088484 3.7956687222 2.1212960600 2.1933653841 2.4229314409 3.6546325254 3.3379435217 3.8496165042 4.5314455407 2.1801194628 2.2572319478 3.5783865337 2.8226576353 2.6044730271 4.1597311020 2.3247547776 2.9451890061 3.6490885033 4.3672566226 4.6939010714 1.4959089264 1.4179183119 2.7837496293 2.4074994301 2.2329281142 3.8949824621 2.3947051438 1.8508419181 1.3702847685 2.8202122358
30.720030 1.3781297588 1.3463512372 1.3349757334 1.4555654432 2.6792748451 2.5911979106 3.2252531293 3.7963994799 2.1193862049 2.1919393952 2.4232028801 3.6551470075 3.3395102541 3.8517068054 4.5300757579 2.1786713520 2.2553473683 3.5849003219 2.8260496479 2.6031899458 4.1594222355 2.3250824143 2.9430240692 3.6553186975 4.3703946457 4.6947758361 1.5046565212 1.4229702667 2.7913475063 2.4072379437 2.2535400373 3.9205203434 2.4099242608 1.8613267213 1.3679208665 2.8331916186
30.961920 1.3792349138 1.3440544414 1.3327589588 1.4565464876 2.6802682048 2.5969303724 3.2284509060 3.7971490218 2.1174822391 2.1904690106 2.4236186525 3.6536459224 3.3411620364 3.8530709792 4.5286094145 2.1772167029 2.2537525361 3.5893513162 2.8294812643 2.6016269506 4.1590771101 2.3254735707 2.9391554704 3.6616870796 4.3726796518 4.6955805283 1.5111836842 1.4282893933 2.7978098916 2.4068153994 2.2731060136 3.9430868214 2.4250134381 1.8701335418 1.3655472099 2.8447547172
31.203810 1.3802262792 1.3417533838 1.3305408660 1.4578263932 2.6793929619 2.6027694773 3.2311193007 3.7978855856 2.1155664820 2.1889534557 2.4241866255 3.6502800939 3.3428178310 3.8539720603 4.5270217361 2.1757558505 2.2524222795 3.5918146929 2.8329197090 2.5999415665 4.1586653781 2.3259873348 2.9336538881 3.6680843921 4.3744211241 4.6962920081 1.5156627422 1.4336632806 2.8034866478 2.4061570140 2.2915553216 3.9631570934 2.4399391303 1.8778309014 1.3631494078 2.8552626336
31.445700 1.3811224128 1.3394366205 1.3283203191 1.4594382168 2.6768528734 2.6086446661 3.2335480615 3.7986256783 2.1136383884 2.1873945062 2.4249405304 3.6452432456 3.3444260290 3.8546677106 4.5253374403 2.1742785618 2.2513364667 3.5925051481 2.8363475474 2.5982670010 4.1581995044 2.3267097540 2.9267070306 3.6744404039 4.3759027998 4.6969450352 1.5183548084 1.4388956396 2.8087018442 2.4052159123 2.3089223366 3.9813228666 2.4547220409 1.8849673284 1.3607413663 2.8651142034
31.687590 1.3819258590 1.3371101765 1.3260970446 1.4614174713 2.6727559815 2.6145025625 3.2359584981 3.7993506248 2.1117144571 2.1857815223 2.4258838323 3.6385427847 3.3459397751 3.8553708472 4.5235331863 2.1728100950 2.2505242328 3.5916077492 2.8397613623 2.5966999726 4.1576746887 2.3276920377 2.9184225076 3.6806886462 4.3773401953 4.6975121476 1.5193858246 1.4438491816 2.8137353169 2.4039216535 2.3251996661 3.9980479203 2.4693219544 1.8919678823 1.3583090483 2.8746181032
31.929480 1.3826509530 1.3347305401 1.3238735235 1.4637766890 2.6670914578 2.6203164015 3.2384110489 3.8000693158 2.1097730916 2.1841254919 2.4270186737 3.6301142608 3.3473366163 3.8561221734 4.5216114400 2.1713280323 2.2499763616 3.5891253086 2.8431339934 2.5952517013 4.1570913382 2.3289486627 2.9088140515 3.6868029926 4.3788038594 4.6980031278 1.5187450373 1.4484871610 2.8187285477 2.4022716079 2.3403561868 4.0135135929 2.4837152607 1.8990187645 1.3558718448 2.8839646938
32.171370 1.3832843529 1.3323360573 1.3216621490 1.4664802840 2.6597181827 2.6261226234 3.2407540877 3.8007716640 2.1078327898 2.1824255951 2.4283384119 3.6198858450 3.3486713920 3.8567694882 4.5195806049 2.1698470677 2.2497094766 3.5848916238 2.8464932213 2.5938631483 4.1564582179 2.3304346181 2.8977810417 3.6928316826 4.3801649758 4.6984186631 1.5162749010 1.4529201510 2.8235099982 2.4003074802 2.3543070747 4.0273128339 2.4978238534 1.9058176011 1.3534131661 2.8929260308
32.413260 1.3838156617 1.3299655186 1.3194909473 1.4694582115 2.6504621891 2.6319639872 3.2426340187 3.8014432337 2.1059121105 2.1807018716 2.4298222797 3.6078064050 3.3500053049 3.8569901672 4.5174518026 2.1683827660 2.2497174712 3.5786770792 2.8498443299 2.5923632356 4.1557787153 2.3320791601 2.8851953808 3.6988555544 4.3811069953 4.6987706126 1.5117883516 1.4573315593 2.8276544733 2.3981075645 2.3670078230 4.0387021429 2.5115698329 1.9117138177 1.3509461260 2.9010212757
32.655150 1.3842163173 1.3276216103 1.3173585856 1.4726675281 2.6392725859 2.6378812551 3.2437414243 3.8021089200 2.1039943480 2.1789354629 2.4314141600 3.5938230103 3.3513488106 3.8565112237 4.5152302246 2.1669295809 2.2500044064 3.5704248220 2.8531923768 2.5906055029 4.1550857297 2.3338097333 2.8710105378 3.7049276652 4.3813288054 4.6990773854 1.5052193027 1.4618809968 2.8307924260 2.3957616476 2.3785383899 4.0471671479 2.5249554866 1.9161390253 1.3485193426 2.9078386521
32.897040 1.3845210482 1.3252864248 1.3152741624 1.4761022973 2.6262447656 2.6438756746 3.2440144351 3.8027368833 2.1020938436 2.1771464686 2.4331255362 3.5779889766 3.3527159063 3.8553266202 4.5129029424 2.1654909414 2.2505768723 3.5602690631 2.8565373747 2.5885587574 4.1543568656 2.3356265877 2.8553437658 3.7110709391 4.3807802930 4.6993182509 1.4966530107 1.4666026996 2.8328628200 2.3932501328 2.3889971558 4.0527203163 2.5379465260 1.9189918369 1.3461240767 2.9132892496
33.138930 1.3847033850 1.3229664756 1.3132536539 1.4797765024 2.6115470030 2.6498948069 3.2436261158 3.8033434902 2.1002077743 2.1753260786 2.4349526868 3.5603980824 3.3540459669 3.8535938995 4.5104757689 2.1640798969 2.2514314715 3.5484192390 2.8598628540 2.5863198982 4.1536095980 2.3375615429 2.8383394153 3.7172374600 4.3796326842 4.6995145427 1.4862959162 1.4713973585 2.8340474631 2.3905655969 2.3984766961 4.0557633420 2.5506082040 1.9205458743 1.3437886833 2.9175592986
33.380820 1.3847583768 1.3206688622 1.3112985150 1.4837051950 2.5952959002 2.6558710264 3.2428422691 3.8039164214 2.0983403006 2.1734625684 2.4369441178 3.5412087998 3.3553126315 3.8515485206 4.5079706090 2.1626775858 2.2525416269 3.5349733996 2.8631525887 2.5840438953 4.1528310496 2.3396570301 2.8200971600 3.7233501486 4.3781374927 4.6996626308 1.4743260071 1.4761095360 2.8346217085 2.3876615591 2.4069685273 4.0567328979 2.5629718144 1.9212372564 1.3414980037 2.9209330386
33.622710 1.3846768239 1.3184128868 1.3094363505 1.4878868798 2.5774623198 2.6617354723 3.2418863078 3.8044203640 2.0964986269 2.1715859019 2.4390991370 3.5204262577 3.3564643721 3.8493720355 4.5053576671 2.1613045776 2.2539031243 3.5198856789 2.8663899484 2.5818564814 4.1520001073 2.3419451775 2.8006254124 3.7293442365 4.3765238211 4.6997413045 1.4607393128 1.4806173129 2.8348437461 2.3844915696 2.4143137389 4.0558471189 2.5749568402 1.9214373927 1.3392259849 2.9236533494
33.864600 1.3844988372 1.3161901673 1.3076684804 1.4922904561 2.5579133030 2.6674528549 3.2407401369 3.8048442768 2.0946882843 2.1696872340 2.4414145233 3.4979402658 3.3575048044 3.8470655796 4.5026580967 2.1599589116 2.2555221948 3.5030377941 2.8695733126 2.5797232667 4.1511319937 2.3444298332 2.7799245257 3.7352129689 4.3747960948 4.6997759753 1.4453880211 1.4849140300 2.8347728515 2.3810786539 2.4203304712 4.0530083182 2.5864523158 1.9212398671 1.3369791542 2.9258224718
34.106490 1.3842461380 1.3140085522 1.3060020614 1.4968461805 2.5364732296 2.6730451157 3.2391689203 3.8051826882 2.0929141411 2.1677766476 2.4438482263 3.4735605848 3.3584671823 3.8444246295 4.4998818149 2.1586516241 2.2573917284 3.4842902552 2.8727340256 2.5775198463 4.1502531199 2.3470492025 2.7579641460 3.7410014808 4.3727480712 4.6997783750 1.4280563110 1.4891156481 2.8341649303 2.3774985201 2.4248619657 4.0477389451 2.5973187543 1.9203148340 1.3347594290 2.9272035222
34.348380 1.3839095036 1.3118816636 1.3044658091 1.5014873065 2.5131347205 2.6785350401 3.2369581106 3.8054202565 2.0911761578 2.1658553816 2.4463731323 3.4472551540 3.3593912379 3.8412553801 4.4970365212 2.1573957483 2.2594769278 3.4636667057 2.8758867929 2.5751770410 4.1493601495 2.3497613904 2.7348268560 3.7467731059 4.3702109685 4.6997701375 1.4087352714 1.4933303557 2.8327137045 2.3738129837 2.4279384954 4.0396973782 2.6075272674 1.9182292838 1.3325579749 2.9274253134
34.590270 1.3834978884 1.3098136517 1.3030463400 1.5061995412 2.4879876273 2.6839128040 3.2341318381 3.8055459862 2.0894877640 2.1639303418 2.4490034027 3.4191154043 3.3602840014 3.8375730464 4.4941271599 2.1561803684 2.2617649849 3.4412651975 2.8790131258 2.5727572030 4.1484372544 2.3525230036 2.7105833581 3.7524996435 4.3672019684 4.6997201148 1.3875330583 1.4975785950 2.8304017185 2.3700328905 2.4296638865 4.0289507338 2.6171287633 1.9148833516 1.3303777368 2.9263789023
34.832160 1.3830000751 1.3077878415 1.3017664781 1.5110083347 2.4610778880 2.6891891160 3.2308721429 3.8055659564 2.0878419243 2.1620048600 2.4517316150 3.3891675387 3.3611426948 3.8335380394 4.4911416549 2.1550170820 2.2642794407 3.4171187006 2.8821267846 2.5703594899 4.1474890826 2.3553709744 2.6852926795 3.7582100331 4.3639165396 4.6996495746 1.3645017653 1.5018611328 2.8274956970 2.3661458441 2.4300969715 4.0158034323 2.6261709104 1.9105558945 1.3282087627 2.9243093349
35.074050 1.3824025010 1.3058048470 1.3006070314 1.5159340749 2.4323591591 2.6943603799 3.2272080880 3.8054970480 2.0862416318 2.1600582119 2.4545460065 3.3573812578 3.3619429233 3.8291748473 4.4880788116 2.1539005141 2.2670464498 3.3911440229 2.8852254313 2.5679070099 4.1465346450 2.3582948370 2.6589400800 3.7638786181 4.3603474363 4.6995446172 1.3395705991 1.5061748581 2.8241460849 2.3621520035 2.4291767532 4.0003088715 2.6346183400 1.9054770468 1.3260781921 2.9214904137
35.315940 1.3816986219 1.3038582758 1.2995891618 1.5209757334 2.4018415480 2.6994048131 3.2230534075 3.8053262458 2.0846778799 2.1581103949 2.4574623216 3.3238519901 3.3626743743 3.8244259309 4.4849420219 2.1528232098 2.2700393212 3.3632823156 2.8882827095 2.5653028668 4.1455574891 2.3613176952 2.6315770118 3.7695027598 4.3564024062 4.6994059036 1.3127691499 1.5104915195 2.8202568322 2.3580322459 2.4268870653 3.9823285457 2.6424479334 1.8996188438 1.3240006573 2.9179268732
35.557830 1.3808739734 1.3019863650 1.2987064187 1.5261234872 2.3697189364 2.7042732098 3.2184423423 3.8050676388 2.0831639285 2.1561616209 2.4604637403 3.2887984211 3.3632886762 3.8193443488 4.4817396077 2.1517955824 2.2732504352 3.3337444809 2.8912744097 2.5626482072 4.1445801485 2.3644492704 2.6033534084 3.7750230310 4.3520937731 4.6992448970 1.2843938163 1.5147258161 2.8156896341 2.3537940330 2.4233771069 3.9619211590 2.6497924242 1.8928199156 1.3220054618 2.9133909013
35.799720 1.3799416735 1.3002074704 1.2979743841 1.5313658760 2.3362191279 2.7088891681 3.2135165416 3.8047146623 2.0817100659 2.1542219416 2.4635492162 3.2525019108 3.3637517052 3.8140963605 4.4784874241 2.1508392185 2.2766681217 3.3027655991 2.8941553371 2.5601321750 4.1436053691 2.3677363274 2.5744655763 3.7803800199 4.3475758350 4.6990868868 1.2547872809 1.5187524265 2.8104343357 2.3494229972 2.4187793229 3.9393075596 2.6567730481 1.8850422308 1.3201065412 2.9077348103
36.041610 1.3788973576 1.2985154368 1.2973635432 1.5366733814 2.3014868432 2.7132401761 3.2082315373 3.8042819011 2.0803015721 2.1522728518 2.4666634053 3.2151129873 3.3640421332 3.8085846744 4.4751736713 2.1499295166 2.2802546104 3.2704677895 2.8969192548 2.5576496555 4.1426516223 2.3711544619 2.5450662464 3.7855321830 4.3427855781 4.6989286103 1.2241431940 1.5225340895 2.8045146386 2.3449454813 2.4131254398 3.9146538190 2.6633985648 1.8764346405 1.3183073776 2.9011619381
36.283500 1.3777409360 1.2969097468 1.2968963766 1.5420177437 2.2656568222 2.7173343989 3.2024311482 3.8037810249 2.0789424926 2.1503221171 2.4697951903 3.1767593929 3.3641999723 3.8026152929 4.4718355274 2.1490795465 2.2839752869 3.2369751516 2.8995728121 2.5549367007 4.1417360472 2.3747052218 2.5153491672 3.7905021472 4.3375956438 4.6987919969 1.1926033528 1.5260730679 2.7979497190 2.3403875420 2.4064320809 3.8881145717 2.6696244828 1.8672045568 1.3166135011 2.8940179437
36.525390 1.3764855261 1.2953927580 1.2965757791 1.5473768893 2.2289676144 2.7211970087 3.1962752004 3.8032078878 2.0776471899 2.1483834050 2.4729258997 3.1376184018 3.3642335805 3.7963152575 4.4684601124 2.1482952542 2.2878213928 3.2025728755 2.9021489216 2.5521309685 4.1408579955 2.3783717868 2.4855305753 3.7953260506 4.3321779052 4.6986837271 1.1604598775 1.5294147009 2.7909185936 2.3357715763 2.3989218803 3.8601202434 2.6755512579 1.8574870734 1.3149956368 2.8863853029
