#t 0-1 0-2 0-3 0-4 0-5 0-6 1-2 1-3 1-4 1-5 1-6 2-3 2-4 2-5 2-6 3-4 3-5 3-6 4-5 4-6 5-6
30.478140 0.299176 1.07883 0.365973 0.317372 0.228452 0.220147 6.20833 1.52762 0.820219 0.374943 0.550824 1.26192 1.8237 0.510386 0.33995 4.69333 2.82119 0.735454 1.82332 1.0808 1.55979
30.720030 0.310417 1.07855 0.365567 0.316839 0.227688 0.22261 6.04498 1.49077 0.778218 0.361573 0.551673 1.13539 1.82815 0.499332 0.337565 5.90997 2.83143 0.751595 1.91172 1.09363 1.62457
30.961920 0.30459 1.07202 0.36619 0.316014 0.226993 0.224801 5.79585 1.46065 0.711989 0.348903 0.547369 0.982196 1.85082 0.484221 0.338033 7.97178 2.80442 0.758779 2.01493 1.09329 1.67274
31.203810 0.289979 1.06113 0.368372 0.314517 0.226098 0.226718 5.49354 1.4388 0.619878 0.336037 0.539961 0.808981 1.88162 0.464232 0.339364 11.5037 2.69922 0.772175 2.13407 1.07483 1.7142
31.445700 0.273937 1.04875 0.372353 0.311941 0.224816 0.228487 5.17274 1.42337 0.503312 0.322157 0.53061 0.642286 1.90401 0.440269 0.33979 17.3473 2.46704 0.814852 2.29248 1.02709 1.759
31.687590 0.259969 1.03728 0.376555 0.30995 0.222987 0.229957 4.86472 1.39318 0.425322 0.307191 0.520555 0.643759 1.87002 0.413854 0.33861 23.9657 2.0483 0.908842 2.49845 0.926806 1.81507
31.929480 0.24849 1.02772 0.376117 0.31434 0.22071 0.231245 4.58271 1.29793 0.54485 0.291463 0.510022 0.957278 1.70026 0.386849 0.335607 22.1364 1.51704 1.02394 2.63249 0.779008 1.88762
32.171370 0.238134 1.0184 0.371412 0.324384 0.218051 0.232114 4.3062 1.15564 0.719238 0.276235 0.498276 1.27347 1.44799 0.361703 0.331423 13.1532 1.16369 1.08433 2.55828 0.675176 1.97379
32.413260 0.227085 1.00546 0.368159 0.333165 0.215412 0.232539 4.00142 1.02899 0.816892 0.262719 0.484304 1.45922 1.22678 0.340475 0.326608 7.34484 1.00698 1.09244 2.3659 0.648669 2.06798
32.655150 0.2169 0.986666 0.367625 0.339662 0.212905 0.232419 3.64641 0.92662 0.859694 0.251578 0.468006 1.56318 1.05231 0.324327 0.321402 4.84125 0.920336 1.07545 2.15172 0.670927 2.16909
32.897040 0.211225 0.962481 0.368981 0.344822 0.210474 0.231697 3.253 0.840318 0.873586 0.242839 0.450146 1.62228 0.911354 0.312869 0.315433 3.81969 0.853376 1.04588 1.94697 0.720853 2.28646
33.138930 0.212017 0.934343 0.371537 0.349438 0.208164 0.230355 2.85397 0.765299 0.871659 0.236543 0.431591 1.65115 0.795362 0.304989 0.308326 3.35004 0.79539 1.00885 1.76068 0.786703 2.43955
33.380820 0.218653 0.90714 0.374556 0.353785 0.20584 0.228382 2.48382 0.701015 0.861902 0.232622 0.413612 1.66023 0.701751 0.299046 0.300127 3.07806 0.746073 0.966086 1.59185 0.857658 2.66323
33.622710 0.228592 0.882802 0.377682 0.358032 0.203791 0.225693 2.16055 0.645991 0.848639 0.231458 0.396023 1.65493 0.627533 0.293603 0.291304 2.88297 0.706922 0.917564 1.43853 0.926579 3.00431
33.864600 0.239634 0.861227 0.380722 0.362438 0.202397 0.22192 1.88188 0.598028 0.834117 0.233994 0.378052 1.63835 0.569689 0.287641 0.282624 2.72578 0.680005 0.861545 1.29978 0.988409 3.52695
34.106490 0.251173 0.841235 0.383561 0.367133 0.202277 0.216597 1.63614 0.555052 0.819154 0.241809 0.358251 1.61232 0.527012 0.280391 0.275402 2.59791 0.668312 0.795474 1.1766 1.03787 4.30251
34.348380 0.262857 0.821517 0.386026 0.372328 0.204323 0.208978 1.415 0.515694 0.804075 0.256892 0.334408 1.57711 0.498927 0.271036 0.271506 2.49929 0.674726 0.716465 1.07507 1.06915 5.33803
34.590270 0.274135 0.802094 0.387981 0.378145 0.209207 0.198285 1.21827 0.479581 0.789368 0.280212 0.303578 1.53325 0.48418 0.258136 0.272982 2.43121 0.698314 0.620957 1.0073 1.0731 6.35855
34.832160 0.284526 0.783579 0.389389 0.384432 0.21646 0.184913 1.04829 0.446522 0.775085 0.308726 0.264893 1.48148 0.480034 0.240833 0.28072 2.39256 0.729485 0.511794 0.987474 1.04021 6.58942
35.074050 0.293424 0.766411 0.390235 0.39102 0.223573 0.171821 0.905344 0.416262 0.761447 0.334266 0.224316 1.42283 0.483593 0.221635 0.292141 2.38092 0.751419 0.408331 1.01035 0.973261 5.54286
35.315940 0.300758 0.750544 0.390484 0.397755 0.228744 0.162424 0.786589 0.388725 0.748349 0.35169 0.191914 1.3583 0.492481 0.204862 0.304901 2.39746 0.759089 0.333123 1.04923 0.893752 3.9805
35.557830 0.306182 0.73588 0.3901 0.404516 0.232501 0.158112 0.689456 0.363946 0.736323 0.36258 0.171884 1.2901 0.504397 0.192366 0.319787 2.44074 0.762016 0.289773 1.0865 0.822778 2.71208
35.799720 0.309685 0.722197 0.389039 0.411153 0.235934 0.159758 0.611761 0.341747 0.725523 0.37013 0.164348 1.21975 0.517838 0.183665 0.339078 2.51174 0.770225 0.269267 1.12095 0.770746 1.86212
36.041610 0.311199 0.709453 0.387399 0.417522 0.239641 0.170152 0.550975 0.321806 0.715895 0.376292 0.170789 1.14873 0.531772 0.177878 0.363284 2.61024 0.788944 0.26081 1.15683 0.741869 1.28732
36.283500 0.310939 0.697694 0.385335 0.423481 0.243834 0.192252 0.503812 0.303966 0.70719 0.381923 0.19418 1.0784 0.545557 0.174244 0.382153 2.73328 0.820229 0.248505 1.19851 0.732719 0.824882
36.525390 0.309066 0.686707 0.383018 0.428881 0.248498 0.210414 0.467051 0.288134 0.699016 0.387314 0.217652 1.00941 0.558676 0.172192 0.369969 2.87709 0.865233 0.221919 1.25036 0.712555 0.427233
36.767280 0.305377 0.675856 0.380458 0.433918 0.253544 0.21391 0.436918 0.274112 0.690964 0.392687 0.225448 0.941291 0.571391 0.171425 0.350226 3.04338 0.925519 0.206772 1.31647 0.690558 0.204818
37.009170 0.299416 0.664543 0.377702 0.43842 0.258934 0.213907 0.41095 0.261893 0.682436 0.39783 0.228583 0.873287 0.583983 0.17175 0.34346 3.23447 1.004 0.206773 1.40129 0.684631 0.105615
37.251060 0.291095 0.65283 0.374829 0.442371 0.264679 0.214046 0.38719 0.251882 0.673022 0.40296 0.231793 0.8062 0.596651 0.173096 0.346458 3.44954 1.10397 0.215641 1.51092 0.689662 0.0737161
37.492950 0.28038 0.640969 0.372007 0.445532 0.270683 0.214546 0.364805 0.244362 0.662196 0.407914 0.235775 0.741727 0.609091 0.175583 0.355594 3.68144 1.23021 0.230139 1.6538 0.700943 0.0856093
37.734840 0.267394 0.629233 0.369276 0.447759 0.276984 0.215234 0.342611 0.23935 0.649732 0.412752 0.240501 0.681656 0.621153 0.179486 0.368825 3.91923 1.38919 0.248084 1.84157 0.716265 0.112621
37.976730 0.252264 0.617525 0.366535 0.448962 0.283613 0.215943 0.320197 0.236553 0.635323 0.417616 0.245918 0.626987 0.633061 0.185162 0.385612 4.16386 1.59115 0.268156 2.09227 0.734818 0.142668
38.218620 0.235022 0.605577 0.363612 0.449096 0.290407 0.216554 0.296871 0.235587 0.618478 0.422006 0.251958 0.577556 0.645582 0.19311 0.405966 4.43665 1.85153 0.289828 2.42902 0.756274 0.173832
38.460510 0.215597 0.593095 0.360082 0.448209 0.29722 0.216897 0.271998 0.23594 0.598614 0.425453 0.258589 0.533513 0.659507 0.203924 0.430307 4.77034 2.19235 0.311819 2.88075 0.780885 0.207786
38.702400 0.194364 0.580138 0.355101 0.446531 0.303772 0.216757 0.245024 0.2367 0.575069 0.427249 0.265667 0.496036 0.675591 0.218712 0.458868 5.21308 2.64402 0.330787 3.4762 0.809205 0.247141
38.944290 0.171901 0.566923 0.347294 0.444881 0.309605 0.216001 0.215449 0.237448 0.547407 0.42636 0.272998 0.46635 0.694833 0.239022 0.49158 5.86078 3.24544 0.340912 4.22396 0.842369 0.294835
39.186180 0.149166 0.553499 0.334861 0.444731 0.313704 0.214484 0.184275 0.240086 0.514973 0.421325 0.28042 0.443583 0.719416 0.266517 0.528719 6.87722 4.03057 0.335081 5.05792 0.881973 0.353488
39.428070 0.127183 0.539746 0.316787 0.447768 0.31457 0.212226 0.157536 0.25046 0.476017 0.410161 0.287809 0.426157 0.752844 0.301678 0.571124 8.25763 4.97988 0.305542 5.77218 0.929585 0.424415
39.669960 0.107781 0.525984 0.29583 0.453736 0.311096 0.20928 0.153648 0.275224 0.428293 0.391509 0.294994 0.415583 0.79965 0.342288 0.619897 9.19003 5.90835 0.25136 6.09621 0.984562 0.50519
39.911850 0.092762 0.513014 0.280649 0.458817 0.304045 0.205749 0.185449 0.310714 0.373589 0.366403 0.30175 0.418204 0.865614 0.38285 0.676024 8.34495 6.4414 0.19409 6.03756 1.0453 0.588889
40.153740 0.0826809 0.502114 0.276118 0.460693 0.295591 0.20178 0.23468 0.343619 0.321652 0.33847 0.307904 0.440356 0.961744 0.417683 0.740551 6.08798 6.35006 0.165141 5.9237 1.11914 0.66804
40.395630 0.0764442 0.49427 0.277537 0.460574 0.287368 0.197361 0.276979 0.36734 0.281445 0.311771 0.313322 0.48642 1.10536 0.443364 0.815706 3.90958 5.80285 0.164843 5.86898 1.22466 0.741983
40.637520 0.072257 0.49031 0.279783 0.458835 0.279668 0.19242 0.300809 0.382928 0.255102 0.288728 0.317751 0.567122 1.31826 0.459515 0.904582 2.43464 5.09603 0.178565 5.6859 1.38341 0.822794
40.879410 0.0688416 0.491306 0.280998 0.453205 0.273001 0.18715 0.304701 0.392873 0.241385 0.270168 0.321044 0.712358 1.62763 0.470722 1.01109 1.6023 4.4206 0.202615 5.20419 1.62842 0.952799
41.121300 0.0657619 0.498664 0.281324 0.439801 0.268312 0.182199 0.290615 0.399165 0.238486 0.256078 0.32291 1.00293 2.06146 0.493472 1.13903 1.20061 3.85371 0.240336 4.45144 2.02815 1.24208
41.363190 0.0627484 0.513878 0.281576 0.413552 0.266239 0.179609 0.26123 0.403042 0.244433 0.246657 0.322766 1.71608 2.61847 0.564879 1.29219 1.01938 3.40761 0.298205 3.67577 2.74909 1.97447
41.605080 0.0600433 0.535952 0.284631 0.367536 0.266542 0.185172 0.218681 0.405275 0.256299 0.244687 0.318002 4.76306 3.16899 0.751339 1.48335 0.902174 3.0639 0.390939 3.51623 4.17967 3.8036
41.846970 0.0576332 0.287567 0.562089 0.292228 0.269612 0.207596 0.386778 0.207949 0.269169 0.259754 0.298996 60.6102 1.45745 2.77931 0.69599 3.07218 1.15977 1.69309 4.53163 6.35395 6.27241
42.088860 0.0556785 0.27131 0.591861 0.207086 0.273716 0.22223 0.405662 0.118079 0.283627 0.27618 0.267718 4.7744 0.796308 2.7234 0.400422 2.88254 1.16211 1.90973 2.80029 5.74231 4.72657
42.330750 0.0546384 0.271721 0.602026 0.16783 0.273941 0.207466 0.406214 0.079432 0.294688 0.275887 0.24277 3.13745 0.892373 2.60813 0.239362 2.72556 1.08575 1.53842 1.62952 3.5047 2.3651
42.572640 0.0539202 0.271725 0.6001 0.171169 0.276401 0.184132 0.406153 0.0755858 0.296648 0.274683 0.215942 2.72974 1.09102 2.51231 0.155838 3.55699 1.03152 1.02182 1.20952 2.21456 1.17469
42.814530 0.0536038 0.271969 0.580863 0.222311 0.280533 0.153499 0.405937 0.111257 0.287427 0.276021 0.177409 2.72539 1.3285 2.43622 0.130431 6.84162 1.02379 0.631402 1.05052 1.50103 0.60076
43.056420 0.0536682 0.27246 0.52853 0.323503 0.285478 0.118987 0.405464 0.171158 0.259279 0.27927 0.135933 3.0591 1.53135 2.37097 0.152662 12.3795 1.01312 0.510354 1.05964 1.07521 0.309267
43.298310 0.0542959 0.273242 0.445327 0.428131 0.290924 0.12618 0.404721 0.227486 0.215022 0.283696 0.147942 3.75273 1.64899 2.31046 0.188626 14.5111 1.00251 0.652923 1.14789 0.866934 0.337105
43.540200 0.0549716 0.27424 0.368939 0.494338 0.296811 0.137915 0.403681 0.261419 0.175862 0.288718 0.164703 4.74897 1.72697 2.24904 0.216866 12.4374 1.03376 0.728223 1.23773 0.733678 0.410157
43.782090 0.0555568 0.275133 0.31548 0.530076 0.30303 0.145216 0.402349 0.278896 0.150083 0.293883 0.175624 5.93991 1.80393 2.18321 0.24311 10.0353 1.10937 0.734076 1.30695 0.652409 0.465131
44.023980 0.0560662 0.275449 0.280176 0.550533 0.309244 0.149948 0.400147 0.288053 0.134372 0.298701 0.183039 7.17102 1.88847 2.11477 0.266946 8.44399 1.20792 0.71003 1.35837 0.605028 0.505241
44.265870 0.05639 0.275179 0.256865 0.563443 0.315381 0.152928 0.397281 0.292886 0.124946 0.302683 0.187926 8.28223 1.98659 2.04877 0.286086 7.5835 1.31095 0.675666 1.39373 0.57607 0.534223
44.507760 0.0564586 0.274433 0.241679 0.57183 0.321142 0.154374 0.393713 0.294916 0.119659 0.305272 0.190605 9.17659 2.11018 1.99232 0.299276 7.29936 1.40788 0.640209 1.41322 0.557089 0.554915
44.749650 0.0561532 0.273712 0.232421 0.576659 0.326115 0.154368 0.389568 0.294717 0.117531 0.306009 0.191196 9.85425 2.28202 1.95088 0.307414 7.55656 1.49776 0.607966 1.41724 0.543886 0.570148
44.991540 0.055463 0.273645 0.228146 0.577979 0.329991 0.152981 0.384925 0.292605 0.118204 0.304608 0.18986 10.3602 2.54004 1.92731 0.312666 8.49634 1.58635 0.580483 1.4061 0.534793 0.581648
45.233430 0.0544103 0.275055 0.229854 0.575038 0.332688 0.150356 0.379737 0.288579 0.122098 0.30107 0.186835 10.7195 2.95427 1.92495 0.3172 10.6529 1.68245 0.557711 1.37959 0.530679 0.588849
45.475320 0.0532947 0.279205 0.243496 0.564819 0.33434 0.146705 0.373702 0.281952 0.131338 0.295701 0.18243 10.9168 3.67955 1.94805 0.322819 15.7995 1.79949 0.535513 1.33264 0.537707 0.588756
45.717210 0.0519209 0.288432 0.297987 0.529876 0.335264 0.142289 0.365978 0.267984 0.155493 0.289031 0.177123 10.8092 5.18808 2.00036 0.331462 31.276 1.96769 0.488122 1.23759 0.581776 0.576548
45.959100 0.0505721 0.308819 0.485663 0.343383 0.335789 0.137256 0.354141 0.2105 0.231184 0.281444 0.171185 9.77813 8.64276 2.07651 0.344696 45.1321 2.07694 0.311352 1.3174 0.712939 0.54826
46.200990 0.0494558 0.360454 0.533586 0.176834 0.3361 0.131818 0.327921 0.200037 0.26235 0.273416 0.164781 14.9399 9.28163 2.13342 0.357456 16.6995 1.97057 0.350634 1.87361 0.750862 0.50421
46.442880 0.0486443 0.493159 0.418056 0.158397 0.336402 0.126329 0.237492 0.293368 0.25947 0.265175 0.158034 28.8002 5.83281 1.9084 0.336795 15.236 2.41962 0.463004 2.28933 0.82346 0.452402
46.684770 0.0477951 0.588597 0.262379 0.16046 0.336522 0.121454 0.102151 0.358987 0.254113 0.256898 0.150995 14.1326 2.73076 1.4595 0.331027 15.3458 3.1286 0.583757 2.90703 0.969815 0.407119
46.926660 0.0472498 0.598171 0.231806 0.169281 0.335979 0.118097 0.0617631 0.364349 0.250756 0.248383 0.143976 5.52164 2.86879 1.33514 0.400632 15.7091 3.88554 0.726641 4.29009 1.20101 0.380565
47.168550 0.0469804 0.59384 0.232049 0.189589 0.331837 0.116944 0.0631523 0.360408 0.254171 0.237442 0.137319 3.08215 2.97164 1.25928 0.504336 17.8634 5.13378 0.95829 9.23309 1.48844 0.428307
47.410440 0.0470501 0.585575 0.237646 0.271996 0.282041 0.117301 0.0760403 0.352457 0.272694 0.218453 0.131121 2.35572 2.76384 1.56765 0.616423 26.1163 8.54846 1.36741 31.4847 1.33001 1.19771
47.652330 0.0474967 0.573467 0.325243 0.262418 0.226028 0.116833 0.0965874 0.265815 0.329412 0.256021 0.124882 2.44953 1.99633 2.18703 0.700428 43.9651 10.2226 0.961578 16.5503 1.71893 1.67443
47.894220 0.0484042 0.556869 0.336715 0.284725 0.230713 0.113423 0.125138 0.253585 0.302076 0.299787 0.118243 2.11013 2.71175 1.63546 0.731245 6.59356 5.58792 0.43659 10.3369 2.31609 1.13236
48.136110 0.0494462 0.536491 0.337594 0.323852 0.23402 0.107623 0.159119 0.249087 0.287412 0.321079 0.111504 1.92927 2.9046 1.06592 0.712256 2.36803 3.68473 0.241661 3.97632 2.20358 0.720227
48.378000 0.0505793 0.515311 0.334494 0.362439 0.236123 0.101478 0.193341 0.246162 0.289036 0.327788 0.105222 1.68636 2.75543 0.735325 0.663402 1.22163 2.61958 0.167372 2.02026 1.80994 0.657276
48.619890 0.0517279 0.496638 0.326962 0.395292 0.237648 0.096527 0.221928 0.246072 0.298132 0.329521 0.10005 1.46343 2.44278 0.550169 0.60114 0.941396 1.98218 0.166465 1.44932 1.40483 0.717102
48.861780 0.0532023 0.482244 0.315439 0.421052 0.239045 0.0937136 0.240514 0.25089 0.312092 0.32973 0.0976934 1.36053 2.08978 0.442894 0.534009 0.863726 1.57209 0.178211 1.21866 1.06792 0.812117
49.103670 0.0553779 0.47239 0.301661 0.440301 0.240326 0.0945451 0.246871 0.262287 0.330559 0.329577 0.102609 1.40998 1.76478 0.376973 0.466436 0.805967 1.29322 0.18301 1.08519 0.804641 0.950848
49.345560 0.0600392 0.466033 0.289361 0.454095 0.24161 0.101627 0.242294 0.281777 0.353681 0.32941 0.124008 1.60014 1.49272 0.334084 0.406208 0.752403 1.09591 0.185458 0.990173 0.611486 1.18629
49.587450 0.0683485 0.462071 0.283662 0.464154 0.2429 0.116882 0.232371 0.311025 0.381144 0.329545 0.172737 1.9264 1.27417 0.304621 0.38613 0.708677 0.951268 0.214274 0.916316 0.51548 1.64371
49.829340 0.0809059 0.459121 0.290579 0.471761 0.244318 0.134213 0.22495 0.351953 0.412518 0.330111 0.245756 2.39293 1.09971 0.284122 0.481814 0.677897 0.840939 0.326297 0.856804 0.579907 2.59585
50.071230 0.097365 0.456545 0.31246 0.477864 0.245727 0.138614 0.229318 0.406129 0.446646 0.331035 0.300364 2.9846 0.95898 0.270955 0.642945 0.659948 0.752952 0.481626 0.80807 0.727175 4.9408
50.313120 0.116538 0.454558 0.346999 0.483354 0.247037 0.136262 0.251284 0.473385 0.481737 0.332327 0.318462 3.61389 0.843743 0.26601 0.74282 0.654111 0.680003 0.59707 0.76693 0.824775 33.0101
50.555010 0.136466 0.455074 0.388206 0.489179 0.139093 0.248457 0.301379 0.550644 0.51608 0.31949 0.334058 4.10027 0.745651 0.781264 0.267605 0.657666 0.68266 0.615871 0.879691 0.732135 6.68907
50.796900 0.155566 0.463318 0.431125 0.496776 0.153071 0.249344 0.399625 0.634426 0.550331 0.314286 0.335704 4.25196 0.654816 0.778459 0.2755 0.664312 0.756506 0.558859 0.924751 0.701866 3.02383
51.038790 0.172482 0.489652 0.473634 0.508421 0.181049 0.249769 0.576657 0.723956 0.58741 0.306036 0.337303 4.03076 0.561778 0.743862 0.285133 0.671213 0.829234 0.507335 0.988453 0.676314 2.00954
51.280680 0.184691 0.55426 0.516722 0.528452 0.22759 0.249555 0.887929 0.824775 0.633951 0.29612 0.33855 3.57 0.457624 0.678979 0.29377 0.701704 0.913561 0.461242 1.10437 0.656118 1.59458
51.522570 0.185216 0.701547 0.564464 0.566127 0.300392 0.248276 1.47115 0.954199 0.703006 0.286679 0.339078 3.03911 0.351932 0.577076 0.300717 0.924218 1.04069 0.420548 1.31411 0.645579 1.45808
51.764460 0.15408 1.04016 0.622059 0.643891 0.413235 0.245023 2.73564 1.15986 0.820598 0.28891 0.337713 2.53788 0.415266 0.434788 0.307821 2.03618 1.29137 0.387573 1.68512 0.662776 1.5754
52.006350 0.213855 1.8886 0.688596 0.836809 0.593891 0.226707 6.25559 1.61727 1.0333 0.372662 0.328346 2.00368 1.08912 0.404599 0.321093 7.18394 1.86078 0.400827 2.48543 0.886643 2.08482
52.248240 2.06491 4.64075 0.595517 1.59589 0.993635 1.35173 20.9596 3.41485 0.999771 0.317786 1.14584 0.986877 3.79947 0.244698 1.17476 44.0039 4.96047 4.42942 9.67895 2.99198 141.615
52.490130 2.71524 0.823537 1.13453 1.28453 1.27968 0.455887 6.81479 1.80167 0.338609 0.311148 0.843318 10.7835 2.55829 2.58784 0.688246 8.16674 8.3234 0.457316 41.122 2.89131 1.51301
52.732020 0.461858 0.237643 0.658989 0.574934 0.309337 0.179298 2.22834 0.681808 0.294683 0.388188 0.316752 4.1988 1.61275 0.860812 0.232732 2.53997 1.27354 0.426868 20.8491 0.873523 0.766919
52.973910 0.198723 0.246424 0.576987 0.378976 0.335862 0.154315 1.60972 0.529283 0.319399 0.365489 0.203074 2.5809 1.33269 0.493583 0.159995 1.67414 0.851862 0.423559 7.56514 0.627149 0.804382
53.215800 0.23613 0.253003 0.549633 0.308571 0.359671 0.15264 1.32971 0.481471 0.316378 0.354175 0.146822 1.86241 1.19041 0.376985 0.148981 1.59186 0.795363 0.417804 3.9704 0.53408 0.873855
53.457690 0.295851 0.265003 0.539651 0.279585 0.372882 0.157244 1.14582 0.461358 0.309152 0.346142 0.113345 1.47588 1.11394 0.325023 0.157037 1.66858 0.775097 0.409446 2.67686 0.474839 0.926473
53.699580 0.345903 0.280511 0.537006 0.266108 0.381344 0.164441 1.0077 0.452003 0.301635 0.338882 0.0935277 1.2431 1.06865 0.296113 0.17246 1.77152 0.765775 0.398225 2.07562 0.424813 0.960029
53.941470 0.389278 0.297631 0.538062 0.259088 0.387498 0.172764 0.896904 0.446736 0.29478 0.33176 0.0848387 1.09615 1.04088 0.277749 0.191804 1.87628 0.76177 0.385557 1.73768 0.376688 0.976864
54.183360 0.42944 0.315723 0.541327 0.255462 0.392038 0.18129 0.805846 0.443689 0.288422 0.324436 0.0854087 1.00195 1.02324 0.264953 0.212714 1.97791 0.761375 0.374386 1.52365 0.330568 0.982773
54.425250 0.467693 0.333778 0.546049 0.253778 0.395462 0.18922 0.730192 0.441446 0.282571 0.317069 0.0917873 0.942517 1.01222 0.25549 0.232414 2.07518 0.763348 0.368122 1.37766 0.289506 0.988636
54.667140 0.504543 0.351174 0.55169 0.253295 0.398062 0.19634 0.668022 0.439365 0.277213 0.309646 0.100211 0.905786 1.00559 0.248114 0.248932 2.16755 0.766927 0.368794 1.27255 0.255691 1.00395
54.909030 0.540264 0.367366 0.557791 0.253537 0.399974 0.202599 0.616764 0.437041 0.272321 0.302293 0.1085 0.883756 1.00223 0.242074 0.2617 2.25517 0.771436 0.375735 1.1928 0.229414 1.03449
55.150920 0.575321 0.382433 0.564417 0.254271 0.40129 0.208196 0.573834 0.434514 0.267616 0.295239 0.115783 0.870819 1.00117 0.236806 0.271087 2.33734 0.776504 0.387316 1.13018 0.209933 1.08333
55.392810 0.610193 0.395792 0.571572 0.255222 0.402045 0.213196 0.536618 0.431463 0.262879 0.288443 0.121836 0.863537 1.00183 0.231926 0.277407 2.41414 0.781548 0.401703 1.07819 0.195805 1.15112
55.634700 0.644889 0.4076 0.579154 0.256275 0.402326 0.217962 0.50388 0.427958 0.257881 0.281902 0.126685 0.859577 1.00381 0.227177 0.281517 2.48553 0.786804 0.417714 1.03476 0.185774 1.23624
55.876590 0.679098 0.417743 0.586995 0.257344 0.402178 0.222388 0.474978 0.423818 0.252496 0.275671 0.130337 0.856827 1.00659 0.222348 0.28373 2.55152 0.79259 0.434132 0.998614 0.178823 1.33438
56.118480 0.712313 0.425998 0.594967 0.258347 0.401523 0.226332 0.449309 0.418919 0.246712 0.269701 0.132684 0.854718 1.01018 0.21745 0.284054 2.61133 0.799037 0.449672 0.969115 0.174466 1.4398
56.360370 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
